Result of /data/leuven/370/vsc37064/new_queries_named_graph_openml/query_2.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
dataset                                                                           task
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4528
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4529
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4530
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4531
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4532
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4535
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4536
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4537
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4538
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4539
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4540
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4541
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4542
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4543
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4544
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4545
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4546
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4547
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4548
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4549
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4550
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4551
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4553
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4554
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4556
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4557
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4558
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4559
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4561
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4562
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4563
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4564
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4565
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4567
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4568
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4570
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4571
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4573
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4574
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4577
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4578
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4579
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4581
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4582
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4583
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4585
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4586
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4587
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4588
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4589
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4590
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4591
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4592
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4593
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4595
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4596
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4598
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4600
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4602
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4603
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4604
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4607
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4621
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4624
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4646
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4706
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3652
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3768
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3805
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4270
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4357
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4473
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4510
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3901
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3921
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4606
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4626
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4650
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4651
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/4990
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/7371
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/7374
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10042
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10044
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10047
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10049
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10050
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10051
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10052
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10054
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10055
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10056
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10057
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10058
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10059
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10060
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10062
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10063
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10064
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10066
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10068
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10069
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10080
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10081
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10082
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10083
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10084
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10085
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10087
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/10088
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/2302
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/2758
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3637
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/3787
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/5015
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9892
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9893
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9894
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9897
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9898
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9899
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9900
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9901
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9902
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9903
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9904
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9905
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9906
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9907
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9908
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9909
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9910
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9915
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9916
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9917
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9918
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9919
http://w3id.org/mlsea/openml/dataset/10                                                                                  http://w3id.org/mlsea/openml/task/9920

1000 Rows. -- 1238 msec.
