Result of /data/leuven/370/vsc37064/new_queries/query_35.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
runName                                                                           result
run of Supervised Domain Adaptation: A Graph Embedding Perspective and a Rectified Experimental Protocol                                                                                  http://w3id.org/mlsea/pwc/model/Supervised%20Domain%20Adaptation%3A%20A%20Graph%20Embedding%20Perspective%20and%20a%20Rectified%20Experimental%20Protocol/CCSA
run of Supervised Domain Adaptation: A Graph Embedding Perspective and a Rectified Experimental Protocol                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Supervised%20Domain%20Adaptation%3A%20A%20Graph%20Embedding%20Perspective%20and%20a%20Rectified%20Experimental%20Protocol/DAGE-LDA/Average%20Accuracy
run of Supervised Domain Adaptation: A Graph Embedding Perspective and a Rectified Experimental Protocol                                                                                  http://w3id.org/mlsea/pwc/model/Supervised%20Domain%20Adaptation%3A%20A%20Graph%20Embedding%20Perspective%20and%20a%20Rectified%20Experimental%20Protocol/DAGE-LDA
run of Supervised Domain Adaptation: A Graph Embedding Perspective and a Rectified Experimental Protocol                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Supervised%20Domain%20Adaptation%3A%20A%20Graph%20Embedding%20Perspective%20and%20a%20Rectified%20Experimental%20Protocol/d-SNE/Average%20Accuracy
run of Supervised Domain Adaptation: A Graph Embedding Perspective and a Rectified Experimental Protocol                                                                                  http://w3id.org/mlsea/pwc/model/Supervised%20Domain%20Adaptation%3A%20A%20Graph%20Embedding%20Perspective%20and%20a%20Rectified%20Experimental%20Protocol/d-SNE
run of The MECCANO Dataset: Understanding Human-Object Interactions from Egocentric Videos in an Industrial-like Domain                                                                                  http://w3id.org/mlsea/pwc/model/The%20MECCANO%20Dataset%3A%20Understanding%20Human-Object%20Interactions%20from%20Egocentric%20Videos%20in%20an%20Industrial-like%20Domain/SlowFast
run of The MECCANO Dataset: Understanding Human-Object Interactions from Egocentric Videos in an Industrial-like Domain                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/The%20MECCANO%20Dataset%3A%20Understanding%20Human-Object%20Interactions%20from%20Egocentric%20Videos%20in%20an%20Industrial-like%20Domain/SlowFast/Top-1%20Accuracy
run of The MECCANO Dataset: Understanding Human-Object Interactions from Egocentric Videos in an Industrial-like Domain                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/The%20MECCANO%20Dataset%3A%20Understanding%20Human-Object%20Interactions%20from%20Egocentric%20Videos%20in%20an%20Industrial-like%20Domain/SlowFast%20%2B%20FasterRCNN/mAP%400.5%20role
run of The MECCANO Dataset: Understanding Human-Object Interactions from Egocentric Videos in an Industrial-like Domain                                                                                  http://w3id.org/mlsea/pwc/model/The%20MECCANO%20Dataset%3A%20Understanding%20Human-Object%20Interactions%20from%20Egocentric%20Videos%20in%20an%20Industrial-like%20Domain/SlowFast%20%2B%20FasterRCNN
run of The MECCANO Dataset: Understanding Human-Object Interactions from Egocentric Videos in an Industrial-like Domain                                                                                  http://w3id.org/mlsea/pwc/model/The%20MECCANO%20Dataset%3A%20Understanding%20Human-Object%20Interactions%20from%20Egocentric%20Videos%20in%20an%20Industrial-like%20Domain/Faster-RCNN
run of The MECCANO Dataset: Understanding Human-Object Interactions from Egocentric Videos in an Industrial-like Domain                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/The%20MECCANO%20Dataset%3A%20Understanding%20Human-Object%20Interactions%20from%20Egocentric%20Videos%20in%20an%20Industrial-like%20Domain/Faster-RCNN/mAP
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore/Avg.%20Detection%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore/Detection%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore/Detection%20AUROC%20%28only%20logical%29
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore/Segmentation%20AU-sPRO%20%28until%20FPR%205%25%29
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore/Segmentation%20AUPRO
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Ensemble/Avg.%20Detection%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Ensemble/Detection%20AUROC%20%28only%20logical%29
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Ensemble/Detection%20AUROC%20%28only%20structural%29
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Ensemble/Segmentation%20AU-sPRO%20%28until%20FPR%205%25%29
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Ensemble
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Large/Detection%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Large/FPS
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Large/Segmentation%20AUPRO
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Large/Segmentation%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20Large
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20%2816%20shot%29/Detection%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20%2816%20shot%29
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20WRN-101%20%281%2B2%2B3%29/Detection%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20WRN-101%20%281%2B2%2B3%29/Segmentation%20AUROC
run of Towards Total Recall in Industrial Anomaly Detection                                                                                  http://w3id.org/mlsea/pwc/model/Towards%20Total%20Recall%20in%20Industrial%20Anomaly%20Detection/PatchCore%20WRN-101%20%281%2B2%2B3%29
run of Towards automatic visual inspection: A weakly supervised learning method for industrial applicable object detection                                                                                  http://w3id.org/mlsea/pwc/model/Towards%20automatic%20visual%20inspection%3A%20A%20weakly%20supervised%20learning%20method%20for%20industrial%20applicable%20object%20detection/SegAgg-Adapt
run of Towards automatic visual inspection: A weakly supervised learning method for industrial applicable object detection                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/Towards%20automatic%20visual%20inspection%3A%20A%20weakly%20supervised%20learning%20method%20for%20industrial%20applicable%20object%20detection/SegAgg-Adapt/MAP
run of TransformerCPI: improving compound–protein interaction prediction by sequence-based deep learning with self-attention mechanism and label reversal experiments                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/TransformerCPI%3A%20improving%20compound%E2%80%93protein%20interaction%20prediction%20by%20sequence-based%20deep%20learning%20with%20self-attention%20mechanism%20and%20label%20reversal%20experiments/TransformerCPI/AUC
run of TransformerCPI: improving compound–protein interaction prediction by sequence-based deep learning with self-attention mechanism and label reversal experiments                                                                                  http://w3id.org/mlsea/pwc/model/TransformerCPI%3A%20improving%20compound%E2%80%93protein%20interaction%20prediction%20by%20sequence-based%20deep%20learning%20with%20self-attention%20mechanism%20and%20label%20reversal%20experiments/TransformerCPI
run of ViperGPT: Visual Inference via Python Execution for Reasoning                                                                                  http://w3id.org/mlsea/pwc/model/ViperGPT%3A%20Visual%20Inference%20via%20Python%20Execution%20for%20Reasoning/ViperGPT%20%28GPT-3.5%29
run of ViperGPT: Visual Inference via Python Execution for Reasoning                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ViperGPT%3A%20Visual%20Inference%20via%20Python%20Execution%20for%20Reasoning/ViperGPT%20%28GPT-3.5%29/Accuracy
run of ViperGPT: Visual Inference via Python Execution for Reasoning                                                                                  http://w3id.org/mlsea/pwc/model/ViperGPT%3A%20Visual%20Inference%20via%20Python%20Execution%20for%20Reasoning/ViperGPT
run of ViperGPT: Visual Inference via Python Execution for Reasoning                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ViperGPT%3A%20Visual%20Inference%20via%20Python%20Execution%20for%20Reasoning/ViperGPT/Accuracy
run of ViperGPT: Visual Inference via Python Execution for Reasoning                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/ViperGPT%3A%20Visual%20Inference%20via%20Python%20Execution%20for%20Reasoning/ViperGPT%280-shot%29/Accuracy
run of ViperGPT: Visual Inference via Python Execution for Reasoning                                                                                  http://w3id.org/mlsea/pwc/model/ViperGPT%3A%20Visual%20Inference%20via%20Python%20Execution%20for%20Reasoning/ViperGPT%280-shot%29
run of YOLOv6: A Single-Stage Object Detection Framework for Industrial Applications                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/YOLOv6%3A%20A%20Single-Stage%20Object%20Detection%20Framework%20for%20Industrial%20Applications/YOLOv6-L6/Average%20mAP
run of YOLOv6: A Single-Stage Object Detection Framework for Industrial Applications                                                                                  http://w3id.org/mlsea/pwc/modelEvaluation/YOLOv6%3A%20A%20Single-Stage%20Object%20Detection%20Framework%20for%20Industrial%20Applications/YOLOv6-L6/Effective%20Robustness
run of YOLOv6: A Single-Stage Object Detection Framework for Industrial Applications                                                                                  http://w3id.org/mlsea/pwc/model/YOLOv6%3A%20A%20Single-Stage%20Object%20Detection%20Framework%20for%20Industrial%20Applications/YOLOv6-L6

319 Rows. -- 66897 msec.
