Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_1.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
algorithm                                                                         algorithmType
http://w3id.org/mlsea/pwc/algorithm/ThunderNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ThunderNet
http://w3id.org/mlsea/pwc/algorithm/Transformer-XL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Transformer-XL
http://w3id.org/mlsea/pwc/algorithm/Tree-structured%20Parzen%20Estimator%20Approach%20%28TPE%29                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Tree-structuredParzenEstimatorApproach(TPE)
http://w3id.org/mlsea/pwc/algorithm/TridentNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TridentNet
http://w3id.org/mlsea/pwc/algorithm/TridentNet%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TridentNetBlock
http://w3id.org/mlsea/pwc/algorithm/TuckER                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TuckER
http://w3id.org/mlsea/pwc/algorithm/UNet%2B%2B                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/UNet++
http://w3id.org/mlsea/pwc/algorithm/VQ-VAE-2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VQ-VAE-2
http://w3id.org/mlsea/pwc/algorithm/VideoBERT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VideoBERT
http://w3id.org/mlsea/pwc/algorithm/VoVNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VoVNet
http://w3id.org/mlsea/pwc/algorithm/WaveVAE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/WaveVAE
http://w3id.org/mlsea/pwc/algorithm/Weight%20Standardization                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/WeightStandardization
http://w3id.org/mlsea/pwc/algorithm/XLM                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/XLM
http://w3id.org/mlsea/pwc/algorithm/XLNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/XLNet
http://w3id.org/mlsea/pwc/algorithm/3D%20Dynamic%20Scene%20Graph                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/3DDynamicSceneGraph
http://w3id.org/mlsea/pwc/algorithm/ABC                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ABC
http://w3id.org/mlsea/pwc/algorithm/ALIGN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ALIGN
http://w3id.org/mlsea/pwc/algorithm/ALIS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ALIS
http://w3id.org/mlsea/pwc/algorithm/Affine%20Operator                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/AffineOperator
http://w3id.org/mlsea/pwc/algorithm/Anycost%20GAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/AnycostGAN
http://w3id.org/mlsea/pwc/algorithm/AutoDropout                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/AutoDropout
http://w3id.org/mlsea/pwc/algorithm/BASNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BASNet
http://w3id.org/mlsea/pwc/algorithm/BRepNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BRepNet
http://w3id.org/mlsea/pwc/algorithm/Barlow%20Twins                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BarlowTwins
http://w3id.org/mlsea/pwc/algorithm/BasicVSR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BasicVSR
http://w3id.org/mlsea/pwc/algorithm/BinaryBERT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BinaryBERT
http://w3id.org/mlsea/pwc/algorithm/Boost-GNN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Boost-GNN
http://w3id.org/mlsea/pwc/algorithm/Bottleneck%20Transformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BottleneckTransformer
http://w3id.org/mlsea/pwc/algorithm/Bottleneck%20Transformer%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/BottleneckTransformerBlock
http://w3id.org/mlsea/pwc/algorithm/CANINE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CANINE
http://w3id.org/mlsea/pwc/algorithm/CCT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CCT
http://w3id.org/mlsea/pwc/algorithm/CKConv                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CKConv
http://w3id.org/mlsea/pwc/algorithm/CLIP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CLIP
http://w3id.org/mlsea/pwc/algorithm/CMCL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CMCL
http://w3id.org/mlsea/pwc/algorithm/CP%20conv                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CPconv
http://w3id.org/mlsea/pwc/algorithm/CPN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CPN
http://w3id.org/mlsea/pwc/algorithm/CPVT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CPVT
http://w3id.org/mlsea/pwc/algorithm/CaiT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CaiT
http://w3id.org/mlsea/pwc/algorithm/CeiT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CeiT
http://w3id.org/mlsea/pwc/algorithm/Class%20Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ClassAttention
http://w3id.org/mlsea/pwc/algorithm/Class-MLP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Class-MLP
http://w3id.org/mlsea/pwc/algorithm/ClassSR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ClassSR
http://w3id.org/mlsea/pwc/algorithm/ClipBERT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ClipBERT
http://w3id.org/mlsea/pwc/algorithm/CoaT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CoaT
http://w3id.org/mlsea/pwc/algorithm/Colorization%20Transformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ColorizationTransformer
http://w3id.org/mlsea/pwc/algorithm/Computation%20Redistribution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ComputationRedistribution
http://w3id.org/mlsea/pwc/algorithm/ConViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ConViT
http://w3id.org/mlsea/pwc/algorithm/Conditional%20Positional%20Encoding                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ConditionalPositionalEncoding
http://w3id.org/mlsea/pwc/algorithm/Coordinate%20attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Coordinateattention
http://w3id.org/mlsea/pwc/algorithm/Copy-Paste                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Copy-Paste
http://w3id.org/mlsea/pwc/algorithm/Cross-encoder%20Reranking                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Cross-encoderReranking
http://w3id.org/mlsea/pwc/algorithm/CrossViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CrossViT
http://w3id.org/mlsea/pwc/algorithm/CvT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/CvT
http://w3id.org/mlsea/pwc/algorithm/DECA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DECA
http://w3id.org/mlsea/pwc/algorithm/DINO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DINO
http://w3id.org/mlsea/pwc/algorithm/DMAGE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DMAGE
http://w3id.org/mlsea/pwc/algorithm/DPT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DPT
http://w3id.org/mlsea/pwc/algorithm/Deep-MAC                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Deep-MAC
http://w3id.org/mlsea/pwc/algorithm/DeepViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DeepViT
http://w3id.org/mlsea/pwc/algorithm/DeiT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DeiT
http://w3id.org/mlsea/pwc/algorithm/Directional%20Sparse%20Filtering                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DirectionalSparseFiltering
http://w3id.org/mlsea/pwc/algorithm/Drafting%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DraftingNetwork
http://w3id.org/mlsea/pwc/algorithm/ED-GNN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ED-GNN
http://w3id.org/mlsea/pwc/algorithm/EMF                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/EMF
http://w3id.org/mlsea/pwc/algorithm/ENIGMA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ENIGMA
http://w3id.org/mlsea/pwc/algorithm/EfficientNetV2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/EfficientNetV2
http://w3id.org/mlsea/pwc/algorithm/Electric                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Electric
http://w3id.org/mlsea/pwc/algorithm/FFB6D                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FFB6D
http://w3id.org/mlsea/pwc/algorithm/FLAVR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FLAVR
http://w3id.org/mlsea/pwc/algorithm/Fast%20Minimum-Norm%20Attack                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FastMinimum-NormAttack
http://w3id.org/mlsea/pwc/algorithm/FastMoE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FastMoE
http://w3id.org/mlsea/pwc/algorithm/FcaNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FcaNet
http://w3id.org/mlsea/pwc/algorithm/Fisher-BRC                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Fisher-BRC
http://w3id.org/mlsea/pwc/algorithm/Fourier%20Contour%20Embedding                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FourierContourEmbedding
http://w3id.org/mlsea/pwc/algorithm/GANformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GANformer
http://w3id.org/mlsea/pwc/algorithm/GFP-GAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GFP-GAN
http://w3id.org/mlsea/pwc/algorithm/GPSA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GPSA
http://w3id.org/mlsea/pwc/algorithm/GPT-Neo                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GPT-Neo
http://w3id.org/mlsea/pwc/algorithm/Global%20Sub-Sampled%20Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GlobalSub-SampledAttention
http://w3id.org/mlsea/pwc/algorithm/Grammatical%20evolution%20%2B%20Q-learning                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Grammaticalevolution+Q-learning
http://w3id.org/mlsea/pwc/algorithm/Gravity                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Gravity
http://w3id.org/mlsea/pwc/algorithm/H-BEMD                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/H-BEMD
http://w3id.org/mlsea/pwc/algorithm/HGS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HGS
http://w3id.org/mlsea/pwc/algorithm/HOC                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HOC
http://w3id.org/mlsea/pwc/algorithm/HaloNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HaloNet
http://w3id.org/mlsea/pwc/algorithm/Harris%20Hawks%20optimization%20%28HHO%29                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HarrisHawksoptimization(HHO)
http://w3id.org/mlsea/pwc/algorithm/HiSD                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HiSD
http://w3id.org/mlsea/pwc/algorithm/HypE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HypE
http://w3id.org/mlsea/pwc/algorithm/HyperHyperNetwork                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HyperHyperNetwork
http://w3id.org/mlsea/pwc/algorithm/I-BERT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/I-BERT
http://w3id.org/mlsea/pwc/algorithm/IC-SBP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/IC-SBP
http://w3id.org/mlsea/pwc/algorithm/IkshanaNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/IkshanaNet
http://w3id.org/mlsea/pwc/algorithm/Implicit%20PointRend                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ImplicitPointRend
http://w3id.org/mlsea/pwc/algorithm/Involution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Involution
http://w3id.org/mlsea/pwc/algorithm/Kaleido-BERT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Kaleido-BERT
http://w3id.org/mlsea/pwc/algorithm/KnowPrompt                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/KnowPrompt
http://w3id.org/mlsea/pwc/algorithm/L-GCN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/L-GCN
http://w3id.org/mlsea/pwc/algorithm/LR-Net                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LR-Net
http://w3id.org/mlsea/pwc/algorithm/LV-ViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LV-ViT
http://w3id.org/mlsea/pwc/algorithm/Lambda%20Layer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LambdaLayer
http://w3id.org/mlsea/pwc/algorithm/LapStyle                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LapStyle
http://w3id.org/mlsea/pwc/algorithm/LayerScale                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LayerScale
http://w3id.org/mlsea/pwc/algorithm/LayoutLMv2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LayoutLMv2
http://w3id.org/mlsea/pwc/algorithm/LeVIT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LeVIT
http://w3id.org/mlsea/pwc/algorithm/LeViT%20Attention%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LeViTAttentionBlock
http://w3id.org/mlsea/pwc/algorithm/Local%20Relation%20Layer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LocalRelationLayer
http://w3id.org/mlsea/pwc/algorithm/LocalViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/LocalViT
http://w3id.org/mlsea/pwc/algorithm/Locally-Grouped%20Self-Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Locally-GroupedSelf-Attention
http://w3id.org/mlsea/pwc/algorithm/MAD%20Learning                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MADLearning
http://w3id.org/mlsea/pwc/algorithm/MADGRAD                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MADGRAD
http://w3id.org/mlsea/pwc/algorithm/MDETR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MDETR
http://w3id.org/mlsea/pwc/algorithm/MLP-Mixer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MLP-Mixer
http://w3id.org/mlsea/pwc/algorithm/MPRNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MPRNet
http://w3id.org/mlsea/pwc/algorithm/MViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MViT
http://w3id.org/mlsea/pwc/algorithm/MagFace                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MagFace
http://w3id.org/mlsea/pwc/algorithm/MiVOS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MiVOS
http://w3id.org/mlsea/pwc/algorithm/Mirror-BERT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Mirror-BERT
http://w3id.org/mlsea/pwc/algorithm/Mixer%20Layer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MixerLayer
http://w3id.org/mlsea/pwc/algorithm/MoBY                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MoBY
http://w3id.org/mlsea/pwc/algorithm/MoCo%20v3                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MoCov3
http://w3id.org/mlsea/pwc/algorithm/MoViNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/MoViNet
http://w3id.org/mlsea/pwc/algorithm/NNCLR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/NNCLR
http://w3id.org/mlsea/pwc/algorithm/NUQSGD                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/NUQSGD
http://w3id.org/mlsea/pwc/algorithm/NeuralRecon                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/NeuralRecon
http://w3id.org/mlsea/pwc/algorithm/Nystr%C3%B6mformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Nyströmformer
http://w3id.org/mlsea/pwc/algorithm/OASIS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/OASIS
http://w3id.org/mlsea/pwc/algorithm/PAA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PAA
http://w3id.org/mlsea/pwc/algorithm/PAFNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PAFNet
http://w3id.org/mlsea/pwc/algorithm/PGNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PGNet
http://w3id.org/mlsea/pwc/algorithm/POTO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/POTO
http://w3id.org/mlsea/pwc/algorithm/PP-YOLOv2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PP-YOLOv2
http://w3id.org/mlsea/pwc/algorithm/PVT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PVT
http://w3id.org/mlsea/pwc/algorithm/PanGu-%24%CE%B1%24                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PanGu-$α$
http://w3id.org/mlsea/pwc/algorithm/Panoptic-PolarNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Panoptic-PolarNet
http://w3id.org/mlsea/pwc/algorithm/PipeTransformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PipeTransformer
http://w3id.org/mlsea/pwc/algorithm/PixLoc                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PixLoc
http://w3id.org/mlsea/pwc/algorithm/PolarMask                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PolarMask
http://w3id.org/mlsea/pwc/algorithm/Policy%20Similarity%20Metric                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PolicySimilarityMetric
http://w3id.org/mlsea/pwc/algorithm/Positional%20Encoding%20Generator                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/PositionalEncodingGenerator
http://w3id.org/mlsea/pwc/algorithm/Protagonist%20Antagonist%20Induced%20Regret%20Environment%20Design                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ProtagonistAntagonistInducedRegretEnvironmentDesign
http://w3id.org/mlsea/pwc/algorithm/ProxyOptimization                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ProxyOptimization
http://w3id.org/mlsea/pwc/algorithm/Random%20Mutation%20Search                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RandomMutationSearch
http://w3id.org/mlsea/pwc/algorithm/Re-Attention%20Module                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Re-AttentionModule
http://w3id.org/mlsea/pwc/algorithm/RealFormer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RealFormer
http://w3id.org/mlsea/pwc/algorithm/RepVGG                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RepVGG
http://w3id.org/mlsea/pwc/algorithm/ResMLP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ResMLP
http://w3id.org/mlsea/pwc/algorithm/ResNet-RS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ResNet-RS
http://w3id.org/mlsea/pwc/algorithm/Revision%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RevisionNetwork
http://w3id.org/mlsea/pwc/algorithm/RoI%20Tanh-polar%20Transform                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RoITanh-polarTransform
http://w3id.org/mlsea/pwc/algorithm/RotNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RotNet
http://w3id.org/mlsea/pwc/algorithm/Rotary%20Embeddings                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/RotaryEmbeddings
http://w3id.org/mlsea/pwc/algorithm/SAFRAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SAFRAN
http://w3id.org/mlsea/pwc/algorithm/SCCL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SCCL
http://w3id.org/mlsea/pwc/algorithm/SCNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SCNet
http://w3id.org/mlsea/pwc/algorithm/SEER                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SEER
http://w3id.org/mlsea/pwc/algorithm/SETR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SETR
http://w3id.org/mlsea/pwc/algorithm/SLR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SLR
http://w3id.org/mlsea/pwc/algorithm/SOHO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SOHO
http://w3id.org/mlsea/pwc/algorithm/SRU%2B%2B                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SRU++
http://w3id.org/mlsea/pwc/algorithm/SSFG%20regularization                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SSFGregularization
http://w3id.org/mlsea/pwc/algorithm/STDC                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/STDC
http://w3id.org/mlsea/pwc/algorithm/STTP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/STTP
http://w3id.org/mlsea/pwc/algorithm/SaBN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SaBN
http://w3id.org/mlsea/pwc/algorithm/Sample%20Redistribution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SampleRedistribution
http://w3id.org/mlsea/pwc/algorithm/Segregated%20Attention%20Network                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SegregatedAttentionNetwork
http://w3id.org/mlsea/pwc/algorithm/SimCSE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SimCSE
http://w3id.org/mlsea/pwc/algorithm/SoftPool                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SoftPool
http://w3id.org/mlsea/pwc/algorithm/Spatial%20Gating%20Unit                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatialGatingUnit
http://w3id.org/mlsea/pwc/algorithm/Spatial-Reduction%20Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Spatial-ReductionAttention
http://w3id.org/mlsea/pwc/algorithm/Spatially%20Separable%20Self-Attention                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SpatiallySeparableSelf-Attention
http://w3id.org/mlsea/pwc/algorithm/StyleMapGAN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/StyleMapGAN
http://w3id.org/mlsea/pwc/algorithm/Swin%20Transformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SwinTransformer
http://w3id.org/mlsea/pwc/algorithm/Switch%20FFN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SwitchFFN
http://w3id.org/mlsea/pwc/algorithm/Switch%20Transformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/SwitchTransformer
http://w3id.org/mlsea/pwc/algorithm/T2T-ViT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/T2T-ViT
http://w3id.org/mlsea/pwc/algorithm/TABBIE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TABBIE
http://w3id.org/mlsea/pwc/algorithm/TNT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TNT
http://w3id.org/mlsea/pwc/algorithm/TSDAE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TSDAE
http://w3id.org/mlsea/pwc/algorithm/TabTransformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TabTransformer
http://w3id.org/mlsea/pwc/algorithm/Teacher-Tutor-Student%20Knowledge%20Distillation                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Teacher-Tutor-StudentKnowledgeDistillation
http://w3id.org/mlsea/pwc/algorithm/Ternary%20Weight%20Splitting                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TernaryWeightSplitting
http://w3id.org/mlsea/pwc/algorithm/TimeSformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TimeSformer
http://w3id.org/mlsea/pwc/algorithm/TraDeS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TraDeS
http://w3id.org/mlsea/pwc/algorithm/Triplet%20Entropy%20Loss                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/TripletEntropyLoss
http://w3id.org/mlsea/pwc/algorithm/Twins-PCPVT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Twins-PCPVT
http://w3id.org/mlsea/pwc/algorithm/Twins-SVT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Twins-SVT
http://w3id.org/mlsea/pwc/algorithm/UNETR                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/UNETR
http://w3id.org/mlsea/pwc/algorithm/UNIMO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/UNIMO
http://w3id.org/mlsea/pwc/algorithm/VATT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VATT
http://w3id.org/mlsea/pwc/algorithm/VL-T5                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VL-T5
http://w3id.org/mlsea/pwc/algorithm/ViLT                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ViLT
http://w3id.org/mlsea/pwc/algorithm/ViP-DeepLab                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ViP-DeepLab
http://w3id.org/mlsea/pwc/algorithm/Visformer                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Visformer
http://w3id.org/mlsea/pwc/algorithm/Voxel%20R-CNN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VoxelR-CNN
http://w3id.org/mlsea/pwc/algorithm/Voxel%20RoI%20Pooling                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/VoxelRoIPooling
http://w3id.org/mlsea/pwc/algorithm/WFST                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/WFST
http://w3id.org/mlsea/pwc/algorithm/WenLan                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/WenLan
http://w3id.org/mlsea/pwc/algorithm/YOLOX                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/YOLOX
http://w3id.org/mlsea/pwc/algorithm/ZeRO-Infinity                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ZeRO-Infinity
http://w3id.org/mlsea/pwc/algorithm/ZeRO-Offload                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ZeRO-Offload
http://w3id.org/mlsea/pwc/algorithm/bilayer%20decoupling                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/bilayerdecoupling
http://w3id.org/mlsea/pwc/algorithm/classifier-guidance                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/classifier-guidance
http://w3id.org/mlsea/pwc/algorithm/gMLP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/gMLP
http://w3id.org/mlsea/pwc/algorithm/myGym                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/myGym
http://w3id.org/mlsea/pwc/algorithm/srBTAW%20%28BTW%29                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/srBTAW(BTW)
http://w3id.org/mlsea/pwc/algorithm/AffCorrs                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/AffCorrs
