Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_31.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
featureName                                                                       characteristicName                                                                frequency
FCFP6_1024_534                                                                                  FCFP6_1024_534 number of missing values                                                                                  1083
FCFP6_1024_98                                                                                  FCFP6_1024_98 number of missing values                                                                                  1083
FCFP6_1024_155                                                                                  FCFP6_1024_155 data-type                                                                                  1083
FCFP6_1024_642                                                                                  FCFP6_1024_642 number of missing values                                                                                  1083
FCFP6_1024_226                                                                                  FCFP6_1024_226 number of missing values                                                                                  1083
FCFP6_1024_879                                                                                  FCFP6_1024_879 data-type                                                                                  1083
FCFP6_1024_950                                                                                  FCFP6_1024_950 number of missing values                                                                                  1083
FCFP6_1024_528                                                                                  FCFP6_1024_528 number of missing values                                                                                  1083
FCFP6_1024_768                                                                                  FCFP6_1024_768 number of missing values                                                                                  1083
FCFP6_1024_471                                                                                  FCFP6_1024_471 data-type                                                                                  1083
FCFP6_1024_445                                                                                  FCFP6_1024_445 data-type                                                                                  1083
FCFP6_1024_929                                                                                  FCFP6_1024_929 data-type                                                                                  1083
FCFP6_1024_523                                                                                  FCFP6_1024_523 number of missing values                                                                                  1083
FCFP6_1024_561                                                                                  FCFP6_1024_561 data-type                                                                                  1083
FCFP6_1024_525                                                                                  FCFP6_1024_525 number of missing values                                                                                  1083
FCFP6_1024_554                                                                                  FCFP6_1024_554 number of missing values                                                                                  1083
FCFP6_1024_274                                                                                  FCFP6_1024_274 number of missing values                                                                                  1083
FCFP6_1024_926                                                                                  FCFP6_1024_926 number of missing values                                                                                  1083
FCFP6_1024_386                                                                                  FCFP6_1024_386 data-type                                                                                  1083
FCFP6_1024_729                                                                                  FCFP6_1024_729 data-type                                                                                  1083
FCFP6_1024_777                                                                                  FCFP6_1024_777 number of missing values                                                                                  1083
FCFP6_1024_983                                                                                  FCFP6_1024_983 number of missing values                                                                                  1083
FCFP6_1024_821                                                                                  FCFP6_1024_821 number of missing values                                                                                  1083
FCFP6_1024_875                                                                                  FCFP6_1024_875 number of missing values                                                                                  1083
FCFP6_1024_404                                                                                  FCFP6_1024_404 data-type                                                                                  1083
FCFP6_1024_273                                                                                  FCFP6_1024_273 number of missing values                                                                                  1083
FCFP6_1024_820                                                                                  FCFP6_1024_820 number of missing values                                                                                  1083
FCFP6_1024_882                                                                                  FCFP6_1024_882 data-type                                                                                  1083
FCFP6_1024_311                                                                                  FCFP6_1024_311 data-type                                                                                  1083
FCFP6_1024_868                                                                                  FCFP6_1024_868 number of missing values                                                                                  1083
FCFP6_1024_401                                                                                  FCFP6_1024_401 number of missing values                                                                                  1083
FCFP6_1024_177                                                                                  FCFP6_1024_177 number of missing values                                                                                  1083
FCFP6_1024_22                                                                                  FCFP6_1024_22 data-type                                                                                  1083
FCFP6_1024_307                                                                                  FCFP6_1024_307 data-type                                                                                  1083
FCFP6_1024_77                                                                                  FCFP6_1024_77 data-type                                                                                  1083
FCFP6_1024_171                                                                                  FCFP6_1024_171 number of missing values                                                                                  1083
FCFP6_1024_384                                                                                  FCFP6_1024_384 number of missing values                                                                                  1083
FCFP6_1024_1023                                                                                  FCFP6_1024_1023 data-type                                                                                  1083
FCFP6_1024_446                                                                                  FCFP6_1024_446 number of missing values                                                                                  1083
FCFP6_1024_398                                                                                  FCFP6_1024_398 number of missing values                                                                                  1083
FCFP6_1024_834                                                                                  FCFP6_1024_834 number of missing values                                                                                  1083
FCFP6_1024_576                                                                                  FCFP6_1024_576 number of missing values                                                                                  1083
FCFP6_1024_561                                                                                  FCFP6_1024_561 number of missing values                                                                                  1083
FCFP6_1024_84                                                                                  FCFP6_1024_84 data-type                                                                                  1083
FCFP6_1024_153                                                                                  FCFP6_1024_153 data-type                                                                                  1083
FCFP6_1024_67                                                                                  FCFP6_1024_67 number of missing values                                                                                  1083
FCFP6_1024_1004                                                                                  FCFP6_1024_1004 number of missing values                                                                                  1083
FCFP6_1024_604                                                                                  FCFP6_1024_604 data-type                                                                                  1083
FCFP6_1024_787                                                                                  FCFP6_1024_787 number of missing values                                                                                  1083
FCFP6_1024_466                                                                                  FCFP6_1024_466 number of missing values                                                                                  1083
FCFP6_1024_234                                                                                  FCFP6_1024_234 data-type                                                                                  1083
FCFP6_1024_891                                                                                  FCFP6_1024_891 number of missing values                                                                                  1083
FCFP6_1024_686                                                                                  FCFP6_1024_686 number of missing values                                                                                  1083
FCFP6_1024_799                                                                                  FCFP6_1024_799 number of missing values                                                                                  1083
FCFP6_1024_100                                                                                  FCFP6_1024_100 number of missing values                                                                                  1083
FCFP6_1024_595                                                                                  FCFP6_1024_595 data-type                                                                                  1083
FCFP6_1024_4                                                                                  FCFP6_1024_4 data-type                                                                                  1083
FCFP6_1024_984                                                                                  FCFP6_1024_984 number of missing values                                                                                  1083
FCFP6_1024_392                                                                                  FCFP6_1024_392 number of missing values                                                                                  1083
FCFP6_1024_174                                                                                  FCFP6_1024_174 number of missing values                                                                                  1083
FCFP6_1024_479                                                                                  FCFP6_1024_479 number of missing values                                                                                  1083
FCFP6_1024_207                                                                                  FCFP6_1024_207 number of missing values                                                                                  1083
FCFP6_1024_37                                                                                  FCFP6_1024_37 number of missing values                                                                                  1083
FCFP6_1024_53                                                                                  FCFP6_1024_53 number of missing values                                                                                  1083
FCFP6_1024_40                                                                                  FCFP6_1024_40 data-type                                                                                  1083
FCFP6_1024_276                                                                                  FCFP6_1024_276 data-type                                                                                  1083
FCFP6_1024_382                                                                                  FCFP6_1024_382 data-type                                                                                  1083
FCFP6_1024_8                                                                                  FCFP6_1024_8 number of missing values                                                                                  1083
FCFP6_1024_905                                                                                  FCFP6_1024_905 number of missing values                                                                                  1083
FCFP6_1024_92                                                                                  FCFP6_1024_92 data-type                                                                                  1083
FCFP6_1024_244                                                                                  FCFP6_1024_244 number of missing values                                                                                  1083
FCFP6_1024_761                                                                                  FCFP6_1024_761 number of missing values                                                                                  1083
FCFP6_1024_709                                                                                  FCFP6_1024_709 data-type                                                                                  1083
FCFP6_1024_421                                                                                  FCFP6_1024_421 data-type                                                                                  1083
FCFP6_1024_52                                                                                  FCFP6_1024_52 data-type                                                                                  1083
FCFP6_1024_169                                                                                  FCFP6_1024_169 data-type                                                                                  1083
FCFP6_1024_991                                                                                  FCFP6_1024_991 data-type                                                                                  1083
FCFP6_1024_77                                                                                  FCFP6_1024_77 number of missing values                                                                                  1083
FCFP6_1024_68                                                                                  FCFP6_1024_68 data-type                                                                                  1083
FCFP6_1024_98                                                                                  FCFP6_1024_98 data-type                                                                                  1083
FCFP6_1024_781                                                                                  FCFP6_1024_781 number of missing values                                                                                  1083
FCFP6_1024_701                                                                                  FCFP6_1024_701 data-type                                                                                  1083
FCFP6_1024_425                                                                                  FCFP6_1024_425 data-type                                                                                  1083
FCFP6_1024_781                                                                                  FCFP6_1024_781 data-type                                                                                  1083
FCFP6_1024_990                                                                                  FCFP6_1024_990 data-type                                                                                  1083
FCFP6_1024_405                                                                                  FCFP6_1024_405 number of missing values                                                                                  1083
FCFP6_1024_436                                                                                  FCFP6_1024_436 number of missing values                                                                                  1083
FCFP6_1024_101                                                                                  FCFP6_1024_101 data-type                                                                                  1083
FCFP6_1024_952                                                                                  FCFP6_1024_952 data-type                                                                                  1083
FCFP6_1024_432                                                                                  FCFP6_1024_432 number of missing values                                                                                  1083
FCFP6_1024_370                                                                                  FCFP6_1024_370 number of missing values                                                                                  1083
FCFP6_1024_669                                                                                  FCFP6_1024_669 number of missing values                                                                                  1083
FCFP6_1024_689                                                                                  FCFP6_1024_689 data-type                                                                                  1083
FCFP6_1024_552                                                                                  FCFP6_1024_552 data-type                                                                                  1083
FCFP6_1024_611                                                                                  FCFP6_1024_611 number of missing values                                                                                  1083
FCFP6_1024_69                                                                                  FCFP6_1024_69 number of missing values                                                                                  1083
FCFP6_1024_290                                                                                  FCFP6_1024_290 data-type                                                                                  1083
FCFP6_1024_703                                                                                  FCFP6_1024_703 data-type                                                                                  1083
FCFP6_1024_314                                                                                  FCFP6_1024_314 data-type                                                                                  1083
FCFP6_1024_588                                                                                  FCFP6_1024_588 data-type                                                                                  1083
FCFP6_1024_347                                                                                  FCFP6_1024_347 data-type                                                                                  1083
FCFP6_1024_747                                                                                  FCFP6_1024_747 data-type                                                                                  1083
FCFP6_1024_411                                                                                  FCFP6_1024_411 number of missing values                                                                                  1083
FCFP6_1024_978                                                                                  FCFP6_1024_978 data-type                                                                                  1083
FCFP6_1024_177                                                                                  FCFP6_1024_177 data-type                                                                                  1083
FCFP6_1024_813                                                                                  FCFP6_1024_813 data-type                                                                                  1083
FCFP6_1024_959                                                                                  FCFP6_1024_959 number of missing values                                                                                  1083
FCFP6_1024_452                                                                                  FCFP6_1024_452 number of missing values                                                                                  1083
FCFP6_1024_645                                                                                  FCFP6_1024_645 data-type                                                                                  1083
FCFP6_1024_859                                                                                  FCFP6_1024_859 number of missing values                                                                                  1083
FCFP6_1024_1007                                                                                  FCFP6_1024_1007 number of missing values                                                                                  1083
FCFP6_1024_409                                                                                  FCFP6_1024_409 data-type                                                                                  1083
FCFP6_1024_553                                                                                  FCFP6_1024_553 data-type                                                                                  1083
FCFP6_1024_339                                                                                  FCFP6_1024_339 number of missing values                                                                                  1083
FCFP6_1024_484                                                                                  FCFP6_1024_484 data-type                                                                                  1083
FCFP6_1024_970                                                                                  FCFP6_1024_970 data-type                                                                                  1083
FCFP6_1024_200                                                                                  FCFP6_1024_200 data-type                                                                                  1083
FCFP6_1024_517                                                                                  FCFP6_1024_517 data-type                                                                                  1083
FCFP6_1024_718                                                                                  FCFP6_1024_718 number of missing values                                                                                  1083
FCFP6_1024_582                                                                                  FCFP6_1024_582 data-type                                                                                  1083
FCFP6_1024_591                                                                                  FCFP6_1024_591 data-type                                                                                  1083
FCFP6_1024_700                                                                                  FCFP6_1024_700 data-type                                                                                  1083
FCFP6_1024_463                                                                                  FCFP6_1024_463 number of missing values                                                                                  1083
FCFP6_1024_707                                                                                  FCFP6_1024_707 data-type                                                                                  1083
FCFP6_1024_38                                                                                  FCFP6_1024_38 number of missing values                                                                                  1083
FCFP6_1024_258                                                                                  FCFP6_1024_258 data-type                                                                                  1083
FCFP6_1024_877                                                                                  FCFP6_1024_877 data-type                                                                                  1083
FCFP6_1024_716                                                                                  FCFP6_1024_716 data-type                                                                                  1083
FCFP6_1024_1005                                                                                  FCFP6_1024_1005 number of missing values                                                                                  1083
FCFP6_1024_232                                                                                  FCFP6_1024_232 data-type                                                                                  1083
FCFP6_1024_184                                                                                  FCFP6_1024_184 data-type                                                                                  1083
FCFP6_1024_844                                                                                  FCFP6_1024_844 data-type                                                                                  1083
FCFP6_1024_624                                                                                  FCFP6_1024_624 number of missing values                                                                                  1083
FCFP6_1024_816                                                                                  FCFP6_1024_816 number of missing values                                                                                  1083
FCFP6_1024_355                                                                                  FCFP6_1024_355 data-type                                                                                  1083
FCFP6_1024_640                                                                                  FCFP6_1024_640 data-type                                                                                  1083
FCFP6_1024_705                                                                                  FCFP6_1024_705 data-type                                                                                  1083
FCFP6_1024_747                                                                                  FCFP6_1024_747 number of missing values                                                                                  1083
FCFP6_1024_922                                                                                  FCFP6_1024_922 data-type                                                                                  1083
FCFP6_1024_498                                                                                  FCFP6_1024_498 number of missing values                                                                                  1083
FCFP6_1024_1020                                                                                  FCFP6_1024_1020 number of missing values                                                                                  1083
FCFP6_1024_833                                                                                  FCFP6_1024_833 data-type                                                                                  1083
FCFP6_1024_238                                                                                  FCFP6_1024_238 data-type                                                                                  1083
FCFP6_1024_31                                                                                  FCFP6_1024_31 number of missing values                                                                                  1083
FCFP6_1024_365                                                                                  FCFP6_1024_365 number of missing values                                                                                  1083
FCFP6_1024_801                                                                                  FCFP6_1024_801 number of missing values                                                                                  1083
FCFP6_1024_254                                                                                  FCFP6_1024_254 data-type                                                                                  1083
FCFP6_1024_456                                                                                  FCFP6_1024_456 data-type                                                                                  1083
FCFP6_1024_144                                                                                  FCFP6_1024_144 data-type                                                                                  1083
FCFP6_1024_277                                                                                  FCFP6_1024_277 number of missing values                                                                                  1083
FCFP6_1024_370                                                                                  FCFP6_1024_370 data-type                                                                                  1083
FCFP6_1024_854                                                                                  FCFP6_1024_854 data-type                                                                                  1083
FCFP6_1024_892                                                                                  FCFP6_1024_892 number of missing values                                                                                  1083
FCFP6_1024_371                                                                                  FCFP6_1024_371 number of missing values                                                                                  1083
FCFP6_1024_2                                                                                  FCFP6_1024_2 data-type                                                                                  1083
FCFP6_1024_796                                                                                  FCFP6_1024_796 number of missing values                                                                                  1083
FCFP6_1024_722                                                                                  FCFP6_1024_722 data-type                                                                                  1083
FCFP6_1024_692                                                                                  FCFP6_1024_692 number of missing values                                                                                  1083
FCFP6_1024_751                                                                                  FCFP6_1024_751 number of missing values                                                                                  1083
FCFP6_1024_520                                                                                  FCFP6_1024_520 number of missing values                                                                                  1083
FCFP6_1024_761                                                                                  FCFP6_1024_761 data-type                                                                                  1083
FCFP6_1024_505                                                                                  FCFP6_1024_505 data-type                                                                                  1083
FCFP6_1024_391                                                                                  FCFP6_1024_391 number of missing values                                                                                  1083
FCFP6_1024_1013                                                                                  FCFP6_1024_1013 data-type                                                                                  1083
FCFP6_1024_330                                                                                  FCFP6_1024_330 data-type                                                                                  1083
FCFP6_1024_929                                                                                  FCFP6_1024_929 number of missing values                                                                                  1083
FCFP6_1024_638                                                                                  FCFP6_1024_638 number of missing values                                                                                  1083
FCFP6_1024_975                                                                                  FCFP6_1024_975 number of missing values                                                                                  1083
FCFP6_1024_861                                                                                  FCFP6_1024_861 data-type                                                                                  1083
FCFP6_1024_939                                                                                  FCFP6_1024_939 number of missing values                                                                                  1083
FCFP6_1024_449                                                                                  FCFP6_1024_449 data-type                                                                                  1083
FCFP6_1024_36                                                                                  FCFP6_1024_36 data-type                                                                                  1083
FCFP6_1024_153                                                                                  FCFP6_1024_153 number of missing values                                                                                  1083
FCFP6_1024_384                                                                                  FCFP6_1024_384 data-type                                                                                  1083
FCFP6_1024_725                                                                                  FCFP6_1024_725 number of missing values                                                                                  1083
FCFP6_1024_673                                                                                  FCFP6_1024_673 number of missing values                                                                                  1083
FCFP6_1024_972                                                                                  FCFP6_1024_972 data-type                                                                                  1083
FCFP6_1024_423                                                                                  FCFP6_1024_423 number of missing values                                                                                  1083
FCFP6_1024_93                                                                                  FCFP6_1024_93 data-type                                                                                  1083
FCFP6_1024_904                                                                                  FCFP6_1024_904 data-type                                                                                  1083
FCFP6_1024_936                                                                                  FCFP6_1024_936 number of missing values                                                                                  1083
FCFP6_1024_488                                                                                  FCFP6_1024_488 data-type                                                                                  1083
FCFP6_1024_602                                                                                  FCFP6_1024_602 data-type                                                                                  1083
FCFP6_1024_243                                                                                  FCFP6_1024_243 data-type                                                                                  1083
FCFP6_1024_871                                                                                  FCFP6_1024_871 number of missing values                                                                                  1083
FCFP6_1024_496                                                                                  FCFP6_1024_496 data-type                                                                                  1083
FCFP6_1024_566                                                                                  FCFP6_1024_566 data-type                                                                                  1083
FCFP6_1024_736                                                                                  FCFP6_1024_736 number of missing values                                                                                  1083
FCFP6_1024_121                                                                                  FCFP6_1024_121 data-type                                                                                  1083
FCFP6_1024_992                                                                                  FCFP6_1024_992 number of missing values                                                                                  1083
FCFP6_1024_963                                                                                  FCFP6_1024_963 number of missing values                                                                                  1083
FCFP6_1024_13                                                                                  FCFP6_1024_13 number of missing values                                                                                  1083
FCFP6_1024_917                                                                                  FCFP6_1024_917 number of missing values                                                                                  1083
FCFP6_1024_633                                                                                  FCFP6_1024_633 data-type                                                                                  1083
FCFP6_1024_1017                                                                                  FCFP6_1024_1017 number of missing values                                                                                  1083
FCFP6_1024_418                                                                                  FCFP6_1024_418 data-type                                                                                  1083
FCFP6_1024_713                                                                                  FCFP6_1024_713 number of missing values                                                                                  1083
FCFP6_1024_151                                                                                  FCFP6_1024_151 data-type                                                                                  1083
FCFP6_1024_36                                                                                  FCFP6_1024_36 number of missing values                                                                                  1083
FCFP6_1024_601                                                                                  FCFP6_1024_601 number of missing values                                                                                  1083
FCFP6_1024_118                                                                                  FCFP6_1024_118 number of missing values                                                                                  1083
FCFP6_1024_484                                                                                  FCFP6_1024_484 number of missing values                                                                                  1083
FCFP6_1024_636                                                                                  FCFP6_1024_636 data-type                                                                                  1083
FCFP6_1024_625                                                                                  FCFP6_1024_625 number of missing values                                                                                  1083
FCFP6_1024_21                                                                                  FCFP6_1024_21 data-type                                                                                  1083
FCFP6_1024_613                                                                                  FCFP6_1024_613 number of missing values                                                                                  1083
FCFP6_1024_228                                                                                  FCFP6_1024_228 data-type                                                                                  1083
FCFP6_1024_864                                                                                  FCFP6_1024_864 data-type                                                                                  1083
FCFP6_1024_135                                                                                  FCFP6_1024_135 number of missing values                                                                                  1083
FCFP6_1024_824                                                                                  FCFP6_1024_824 data-type                                                                                  1083
