Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_2.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
dataset                                                                           task
http://w3id.org/mlsea/kaggle/dataset/3976945                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3977070                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3977857                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3978584                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3979049                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3979463                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3980049                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3980129                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3980365                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3980589                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3980758                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3981001                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3981058                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3981387                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3981964                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3982633                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3983007                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3983091                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3983511                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3984170                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3984337                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3984839                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3985117                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3985130                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3986215                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3987656                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3987696                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3987791                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3987923                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3988092                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3988662                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3988730                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3989451                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3989869                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3990159                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3990221                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3990869                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3991237                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3993343                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3993685                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3994512                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3994613                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3994700                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3994826                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3994845                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3995062                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3995318                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3996107                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3996515                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3997153                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3997495                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3997696                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3998530                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3998538                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3998765                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3998779                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3999459                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/3999741                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4000441                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4000443                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4000566                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4000864                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4000972                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4000977                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4001047                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4001076                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4001125                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4001362                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4002296                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4002442                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4002922                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4002947                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4003101                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4003250                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4003529                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4003924                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4004074                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4004661                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4004730                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4004871                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4005656                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4005752                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4005851                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4006021                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4006195                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4006490                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4006567                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4006737                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007111                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007129                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007512                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007572                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007755                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007846                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4007924                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008055                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008165                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008269                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008426                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008507                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008586                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008764                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008873                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008874                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008915                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4008931                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009017                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009023                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009115                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009124                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009126                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009128                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009130                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009131                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009134                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009166                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009401                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009480                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009498                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4009750                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4010470                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4010501                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4010633                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4010655                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4011411                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4011914                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4012156                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4012245                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4012760                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4013258                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4013272                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4013329                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4013390                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4013451                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4013744                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014052                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014085                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014419                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014567                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014570                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014580                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014820                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014827                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014885                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4014963                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4015054                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4015211                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4015274                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4015541                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4015614                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4015703                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016010                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016047                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016058                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016221                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016493                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016574                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016751                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4016863                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4017213                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4017331                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4017542                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4017560                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4017760                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4018192                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4018218                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4018467                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4018657                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4018914                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4018977                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019086                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019219                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019236                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019526                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019685                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019746                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019754                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019818                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4019945                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4020328                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4020343                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4020626                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4020999                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4021334                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4021374                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4021558                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4021619                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4021734                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4021785                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4022080                                                                                  http://w3id.org/mlsea/openml/task/10
http://w3id.org/mlsea/kaggle/dataset/4022194                                                                                  http://w3id.org/mlsea/openml/task/10

1000 Rows. -- 61 msec.
