Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_37.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
workTitle                                                                         authorName                                                                        implementationName
Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)                                                                                  Daniel Coquelin                                                                                  implemenation of Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)
Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)                                                                                  Markus Götz                                                                                  implemenation of Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)
Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)                                                                                  Martin Siggel                                                                                  implemenation of Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)
Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)                                                                                  Achim Streit                                                                                  implemenation of Accelerating Neural Network Training with Distributed Asynchronous and Selective Optimization (DASO)
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Peter Y Cheung                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Zhiqiang Que                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Bartłomiej Borzyszkowski                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Eric Moreno                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Umar Marikar                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Erwei Wang                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Hamza Javed                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Sioni Summers                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Vladimir Loncar                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Jennifer Ngadiuba                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Maurizio Pierini                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Wayne Luk                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating Recurrent Neural Networks for Gravitational Wave Experiments                                                                                  Thea Aarrestad                                                                                  implemenation of Accelerating Recurrent Neural Networks for Gravitational Wave Experiments
Accelerating SpMM Kernel with Cache-First Edge Sampling for Graph Neural Networks                                                                                  Liang Luo                                                                                  implemenation of Accelerating SpMM Kernel with Cache-First Edge Sampling for Graph Neural Networks
Accelerating SpMM Kernel with Cache-First Edge Sampling for Graph Neural Networks                                                                                  Luis Ceze                                                                                  implemenation of Accelerating SpMM Kernel with Cache-First Edge Sampling for Graph Neural Networks
Accelerating SpMM Kernel with Cache-First Edge Sampling for Graph Neural Networks                                                                                  Chien-Yu Lin                                                                                  implemenation of Accelerating SpMM Kernel with Cache-First Edge Sampling for Graph Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Darko Stosic                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Dusan Stosic                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Jorge Albericio Latorre                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Chong Yu                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Asit Mishra                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Ganesh Venkatesh                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Jeff Pool                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accelerating Sparse Deep Neural Networks                                                                                  Paulius Micikevicius                                                                                  implemenation of Accelerating Sparse Deep Neural Networks
Accurate Prediction of Free Solvation Energy of Organic Molecules via Graph Attention Network and Message Passing Neural Network from Pairwise Atomistic Interactions                                                                                  Ramin Ansari                                                                                  implemenation of Accurate Prediction of Free Solvation Energy of Organic Molecules via Graph Attention Network and Message Passing Neural Network from Pairwise Atomistic Interactions
Accurate Prediction of Free Solvation Energy of Organic Molecules via Graph Attention Network and Message Passing Neural Network from Pairwise Atomistic Interactions                                                                                  Amirata Ghorbani                                                                                  implemenation of Accurate Prediction of Free Solvation Energy of Organic Molecules via Graph Attention Network and Message Passing Neural Network from Pairwise Atomistic Interactions
Accurate and Robust Deep Learning Framework for Solving Wave-Based Inverse Problems in the Super-Resolution Regime                                                                                  Leonardo Zepeda-Núñez                                                                                  implemenation of Accurate and Robust Deep Learning Framework for Solving Wave-Based Inverse Problems in the Super-Resolution Regime
Accurate and Robust Deep Learning Framework for Solving Wave-Based Inverse Problems in the Super-Resolution Regime                                                                                  Laurent Demanet                                                                                  implemenation of Accurate and Robust Deep Learning Framework for Solving Wave-Based Inverse Problems in the Super-Resolution Regime
Accurate and Robust Deep Learning Framework for Solving Wave-Based Inverse Problems in the Super-Resolution Regime                                                                                  Matthew Li                                                                                  implemenation of Accurate and Robust Deep Learning Framework for Solving Wave-Based Inverse Problems in the Super-Resolution Regime
Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks                                                                                  Bojian Yin                                                                                  implemenation of Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks
Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks                                                                                  Federico Corradi                                                                                  implemenation of Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks
Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks                                                                                  Sander M. Bohte                                                                                  implemenation of Accurate and efficient time-domain classification with adaptive spiking recurrent neural networks
Accurate computational evolution of proteins and its dependence on deep learning                                                                                  Ashish Runthala                                                                                  implemenation of Accurate computational evolution of proteins and its dependence on deep learning
Accurate computational evolution of proteins and its dependence on deep learning                                                                                  Prabha Sankara Narayanan                                                                                  implemenation of Accurate computational evolution of proteins and its dependence on deep learning
Achieving Small Test Error in Mildly Overparameterized Neural Networks                                                                                  R. Srikant                                                                                  implemenation of Achieving Small Test Error in Mildly Overparameterized Neural Networks
Achieving Small Test Error in Mildly Overparameterized Neural Networks                                                                                  Ruoyu Sun                                                                                  implemenation of Achieving Small Test Error in Mildly Overparameterized Neural Networks
Achieving Small Test Error in Mildly Overparameterized Neural Networks                                                                                  Shiyu Liang                                                                                  implemenation of Achieving Small Test Error in Mildly Overparameterized Neural Networks
Action in Mind: A Neural Network Approach to Action Recognition and Segmentation                                                                                  Zahra Gharaee                                                                                  implemenation of Action in Mind: A Neural Network Approach to Action Recognition and Segmentation
Active Learning for Deep Neural Networks on Edge Devices                                                                                  Yuya Senzaki                                                                                  implemenation of Active Learning for Deep Neural Networks on Edge Devices
Active Learning for Deep Neural Networks on Edge Devices                                                                                  Christian Hamelain                                                                                  implemenation of Active Learning for Deep Neural Networks on Edge Devices
Active Learning in Bayesian Neural Networks with Balanced Entropy Learning Principle                                                                                  Jae Oh Woo                                                                                  implemenation of Active Learning in Bayesian Neural Networks with Balanced Entropy Learning Principle
Active labour market policies for the long-term unemployed: New evidence from causal machine learning                                                                                  Daniel Goller                                                                                  implemenation of Active labour market policies for the long-term unemployed: New evidence from causal machine learning
Active labour market policies for the long-term unemployed: New evidence from causal machine learning                                                                                  Tamara Harrer                                                                                  implemenation of Active labour market policies for the long-term unemployed: New evidence from causal machine learning
Active labour market policies for the long-term unemployed: New evidence from causal machine learning                                                                                  Joachim Wolff                                                                                  implemenation of Active labour market policies for the long-term unemployed: New evidence from causal machine learning
Active labour market policies for the long-term unemployed: New evidence from causal machine learning                                                                                  Michael Lechner                                                                                  implemenation of Active labour market policies for the long-term unemployed: New evidence from causal machine learning
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Md. Abdul Awal                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Md. Rabiul Islam                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Aishwariya Dutta                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Chayan Mondal                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Md. Tasnim Jawad                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Mohiuddin Ahmad                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks                                                                                  Md. Kamrul Hasan                                                                                  implemenation of Acute Lymphoblastic Leukemia Detection from Microscopic Images Using Weighted Ensemble of Convolutional Neural Networks
AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter                                                                                  Yushun Dong                                                                                  implemenation of AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter
AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter                                                                                  Shuiwang Ji                                                                                  implemenation of AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter
AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter                                                                                  Brian Jalaian                                                                                  implemenation of AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter
AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter                                                                                  Kaize Ding                                                                                  implemenation of AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter
AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter                                                                                  Jundong Li                                                                                  implemenation of AdaGNN: Graph Neural Networks with Adaptive Frequency Response Filter
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Dai Ikarashi                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Hiraku Morita                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Ibuki Mishina                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Jacob C. N. Schuldt                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Ryo Kikuchi                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Koki Hamada                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Nuttapong Attrapadung                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation                                                                                  Takahiro Matsuda                                                                                  implemenation of Adam in Private: Secure and Fast Training of Deep Neural Networks with Adaptive Moment Estimation
Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems                                                                                  Weijie Jin                                                                                  implemenation of Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems
Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems                                                                                  Geoffrey Ye Li                                                                                  implemenation of Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems
Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems                                                                                  Shi Jin                                                                                  implemenation of Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems
Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems                                                                                  Chao-Kai Wen                                                                                  implemenation of Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems
Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems                                                                                  Hengtao He                                                                                  implemenation of Adaptive Channel Estimation Based on Model-Driven Deep Learning for Wideband mmWave Systems
Adaptive Filters in Graph Convolutional Neural Networks                                                                                  Andrea Pollastro                                                                                  implemenation of Adaptive Filters in Graph Convolutional Neural Networks
Adaptive Filters in Graph Convolutional Neural Networks                                                                                  Andrea Apicella                                                                                  implemenation of Adaptive Filters in Graph Convolutional Neural Networks
Adaptive Filters in Graph Convolutional Neural Networks                                                                                  Francesco Isgrò                                                                                  implemenation of Adaptive Filters in Graph Convolutional Neural Networks
Adaptive Filters in Graph Convolutional Neural Networks                                                                                  Roberto Prevete                                                                                  implemenation of Adaptive Filters in Graph Convolutional Neural Networks
Adaptive Learning Rate and Momentum for Training Deep Neural Networks                                                                                  Hsiao-Dong Chiang                                                                                  implemenation of Adaptive Learning Rate and Momentum for Training Deep Neural Networks
Adaptive Learning Rate and Momentum for Training Deep Neural Networks                                                                                  Zhiyong Hao                                                                                  implemenation of Adaptive Learning Rate and Momentum for Training Deep Neural Networks
Adaptive Learning Rate and Momentum for Training Deep Neural Networks                                                                                  Huihua Yu                                                                                  implemenation of Adaptive Learning Rate and Momentum for Training Deep Neural Networks
Adaptive Learning Rate and Momentum for Training Deep Neural Networks                                                                                  Yixuan Jiang                                                                                  implemenation of Adaptive Learning Rate and Momentum for Training Deep Neural Networks
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Dongwei Xu                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Jinchao Zhou                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Qi Xuan                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Shilian Zheng                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Xiaoniu Yang                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Zhuangzhi Chen                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification                                                                                  Kunfeng Qiu                                                                                  implemenation of Adaptive Visibility Graph Neural Network and It's Application in Modulation Classification
Adaptive machine learning for protein engineering                                                                                  Brian L. Hie                                                                                  implemenation of Adaptive machine learning for protein engineering
Adaptive machine learning for protein engineering                                                                                  Kevin K. Yang                                                                                  implemenation of Adaptive machine learning for protein engineering
Adaptive rewiring of random neural networks generates convergent-divergent units                                                                                  Cees van Leeuwen                                                                                  implemenation of Adaptive rewiring of random neural networks generates convergent-divergent units
Adaptive rewiring of random neural networks generates convergent-divergent units                                                                                  Ilias Rentzeperis                                                                                  implemenation of Adaptive rewiring of random neural networks generates convergent-divergent units
Adaptive rewiring of random neural networks generates convergent-divergent units                                                                                  Steeve Laquitaine                                                                                  implemenation of Adaptive rewiring of random neural networks generates convergent-divergent units
Addressing 'Documentation Debt' in Machine Learning Research: A Retrospective Datasheet for BookCorpus                                                                                  Jack Bandy                                                                                  implemenation of Addressing 'Documentation Debt' in Machine Learning Research: A Retrospective Datasheet for BookCorpus
Addressing 'Documentation Debt' in Machine Learning Research: A Retrospective Datasheet for BookCorpus                                                                                  Nicholas Vincent                                                                                  implemenation of Addressing 'Documentation Debt' in Machine Learning Research: A Retrospective Datasheet for BookCorpus
Addressing Fairness, Bias and Class Imbalance in Machine Learning: the FBI-loss                                                                                  Davide Bacciu                                                                                  implemenation of Addressing Fairness, Bias and Class Imbalance in Machine Learning: the FBI-loss
Addressing Fairness, Bias and Class Imbalance in Machine Learning: the FBI-loss                                                                                  Elisa Ferrari                                                                                  implemenation of Addressing Fairness, Bias and Class Imbalance in Machine Learning: the FBI-loss
Advances in Classifying the Stages of Diabetic Retinopathy Using Convolutional Neural Networks in Low Memory Edge Devices                                                                                  Aditya Jyoti Paul                                                                                  implemenation of Advances in Classifying the Stages of Diabetic Retinopathy Using Convolutional Neural Networks in Low Memory Edge Devices
Advances in Machine and Deep Learning for Modeling and Real-time Detection of Multi-Messenger Sources                                                                                  E. A. Huerta                                                                                  implemenation of Advances in Machine and Deep Learning for Modeling and Real-time Detection of Multi-Messenger Sources
Advances in Machine and Deep Learning for Modeling and Real-time Detection of Multi-Messenger Sources                                                                                  Zhizhen Zhao                                                                                  implemenation of Advances in Machine and Deep Learning for Modeling and Real-time Detection of Multi-Messenger Sources
Advancing biological super-resolution microscopy through deep learning: a brief review                                                                                  Tianjie Yang                                                                                  implemenation of Advancing biological super-resolution microscopy through deep learning: a brief review
Advancing biological super-resolution microscopy through deep learning: a brief review                                                                                  Yaoru Luo                                                                                  implemenation of Advancing biological super-resolution microscopy through deep learning: a brief review
Advancing biological super-resolution microscopy through deep learning: a brief review                                                                                  Ge Yang                                                                                  implemenation of Advancing biological super-resolution microscopy through deep learning: a brief review
Advancing biological super-resolution microscopy through deep learning: a brief review                                                                                  Wei Ji                                                                                  implemenation of Advancing biological super-resolution microscopy through deep learning: a brief review
Adversarial Attack on Graph Neural Networks as An Influence Maximization Problem                                                                                  Qiaozhu Mei                                                                                  implemenation of Adversarial Attack on Graph Neural Networks as An Influence Maximization Problem
Adversarial Attack on Graph Neural Networks as An Influence Maximization Problem                                                                                  Junwei Deng                                                                                  implemenation of Adversarial Attack on Graph Neural Networks as An Influence Maximization Problem
Adversarial Attack on Graph Neural Networks as An Influence Maximization Problem                                                                                  Jiaqi Ma                                                                                  implemenation of Adversarial Attack on Graph Neural Networks as An Influence Maximization Problem
Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning                                                                                  Kian Hamedani                                                                                  implemenation of Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning
Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning                                                                                  Lingjia Liu                                                                                  implemenation of Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning
Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning                                                                                  Jithin Jagannath                                                                                  implemenation of Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning
Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning                                                                                  Yang                                                                                  implemenation of Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning
Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning                                                                                  Yi                                                                                  implemenation of Adversarial Classification of the Attacks on Smart Grids Using Game Theory and Deep Learning
Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images                                                                                  Florian Dubost                                                                                  implemenation of Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images
Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images                                                                                  Gerda Bortsova                                                                                  implemenation of Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images
Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images                                                                                  Marleen de Bruijne                                                                                  implemenation of Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images
Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images                                                                                  Ioannis Katramados                                                                                  implemenation of Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images
Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images                                                                                  Laurens Hogeweg                                                                                  implemenation of Adversarial Heart Attack: Neural Networks Fooled to Segment Heart Symbols in Chest X-Ray Images
Adversarial Multi-task Learning Enhanced Physics-informed Neural Networks for Solving Partial Differential Equations                                                                                  Pongpisit Thanasutives                                                                                  implemenation of Adversarial Multi-task Learning Enhanced Physics-informed Neural Networks for Solving Partial Differential Equations
Adversarial Multi-task Learning Enhanced Physics-informed Neural Networks for Solving Partial Differential Equations                                                                                  Ken-ichi Fukui                                                                                  implemenation of Adversarial Multi-task Learning Enhanced Physics-informed Neural Networks for Solving Partial Differential Equations
Adversarial Multi-task Learning Enhanced Physics-informed Neural Networks for Solving Partial Differential Equations                                                                                  Masayuki Numao                                                                                  implemenation of Adversarial Multi-task Learning Enhanced Physics-informed Neural Networks for Solving Partial Differential Equations
Adversarial Training for Deep Learning-based Intrusion Detection Systems                                                                                  Islam Debicha                                                                                  implemenation of Adversarial Training for Deep Learning-based Intrusion Detection Systems
Adversarial Training for Deep Learning-based Intrusion Detection Systems                                                                                  Thibault Debatty                                                                                  implemenation of Adversarial Training for Deep Learning-based Intrusion Detection Systems
Adversarial Training for Deep Learning-based Intrusion Detection Systems                                                                                  Wim Mees                                                                                  implemenation of Adversarial Training for Deep Learning-based Intrusion Detection Systems
