Result of /data/leuven/370/vsc37064/new_queries/query_2.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
dataset                                                                           task
http://w3id.org/mlsea/kaggle/dataset/737098                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737108                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737150                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737182                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737209                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737224                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737231                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737264                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737265                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737296                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737481                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737486                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737503                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737638                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737658                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737681                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737701                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737717                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737771                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737793                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737804                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737807                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737818                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737852                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737854                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737872                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737921                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737942                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/737965                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738046                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738052                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738067                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738077                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738102                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738146                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738151                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738163                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738237                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738255                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738258                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738263                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738356                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738366                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738375                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738387                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738445                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738459                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738507                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738537                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738558                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738563                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738649                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738657                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738678                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738688                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738697                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738728                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738737                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738738                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738745                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738762                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738819                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738826                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738844                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738934                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738939                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738941                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738944                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/738953                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739000                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739012                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739022                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739041                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739048                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739073                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739095                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739165                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739171                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739199                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739206                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739215                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739226                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739387                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739437                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739439                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739460                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739463                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739479                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739500                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739505                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739520                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739529                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739541                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739548                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739560                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739577                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739660                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739728                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739747                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739768                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739770                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739855                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739857                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739895                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739914                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739927                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739988                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739993                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/739994                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740031                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740061                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740062                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740086                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740090                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740211                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740272                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740328                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740333                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740335                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740349                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740378                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740395                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740418                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740427                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740434                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740461                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740472                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740485                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740492                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740507                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740509                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740548                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740552                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740566                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740575                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740620                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740672                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740705                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740890                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740892                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740905                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740916                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740948                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740958                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740975                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/740987                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741007                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741048                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741058                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741075                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741090                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741092                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741096                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741134                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741140                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741157                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741240                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741301                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741335                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741359                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741387                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741433                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741453                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741508                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741510                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741533                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741553                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741555                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741569                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741572                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741599                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741619                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741628                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741647                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741657                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741671                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741688                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741714                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741790                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741791                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741805                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741852                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741877                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741943                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741954                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/741966                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/742064                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/742070                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/742076                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/742117                                                                                  http://w3id.org/mlsea/openml/task/3913
http://w3id.org/mlsea/kaggle/dataset/742136                                                                                  http://w3id.org/mlsea/openml/task/3913

1000 Rows. -- 378 msec.
