Result of /data/leuven/370/vsc37064/new_queries_named_graph/query_2.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
dataset                                                                           task
http://w3id.org/mlsea/kaggle/dataset/2009916                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009917                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009923                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009928                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009933                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009970                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009974                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2009995                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010018                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010037                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010042                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010044                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010059                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010076                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010084                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010095                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010097                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010142                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010151                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010161                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010167                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010179                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010205                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010215                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010242                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010286                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010287                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010368                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010396                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010433                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010436                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010440                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010452                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010489                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010503                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010504                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010506                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010507                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010508                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010541                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010544                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010551                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010552                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010562                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010565                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010584                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010589                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010590                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010592                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010593                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010597                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010608                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010613                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010614                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010622                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010624                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010630                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010643                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010653                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010674                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010678                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010708                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010709                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010710                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010711                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010719                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010726                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010731                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010741                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010743                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010745                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010747                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010756                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010761                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010783                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010792                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010793                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010802                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010803                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010805                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010845                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010892                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010895                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010909                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010913                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010917                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010928                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010963                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010965                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010967                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010972                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010973                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2010994                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011003                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011009                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011027                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011031                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011040                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011043                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011053                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011055                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011070                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011071                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011082                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011112                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011126                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011128                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011130                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011140                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011148                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011149                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011174                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011196                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011205                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011209                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011210                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011221                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011255                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011258                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011275                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011276                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011288                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011292                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011309                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011315                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011330                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011368                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011373                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011375                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011377                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011382                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011384                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011414                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011444                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011460                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011486                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011507                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011510                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011525                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011535                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011541                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011542                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011559                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011572                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011576                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011580                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011584                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011600                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011621                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011623                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011635                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011640                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011652                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011660                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011665                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011682                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011701                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011704                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011714                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011722                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011725                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011770                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011781                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011823                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011826                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011873                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011885                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011921                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011943                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011952                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011957                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011959                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011961                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011988                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2011994                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012003                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012014                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012028                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012031                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012047                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012052                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012063                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012065                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012073                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012076                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012085                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012095                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012108                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012116                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012130                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012139                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012147                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012187                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012189                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012190                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012195                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012196                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012203                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012221                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012224                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012227                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012233                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012238                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012297                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012343                                                                                  http://w3id.org/mlsea/openml/task/3917
http://w3id.org/mlsea/kaggle/dataset/2012353                                                                                  http://w3id.org/mlsea/openml/task/3917

1000 Rows. -- 46 msec.
