Result of /data/leuven/370/vsc37064/new_queries_named_graph/query_31.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
featureName                                                                       characteristicName                                                                frequency
FCFP6_1024_687                                                                                  FCFP6_1024_687 number of missing values                                                                                  1083
FCFP6_1024_663                                                                                  FCFP6_1024_663 number of missing values                                                                                  1083
FCFP6_1024_158                                                                                  FCFP6_1024_158 data-type                                                                                  1083
FCFP6_1024_462                                                                                  FCFP6_1024_462 data-type                                                                                  1083
FCFP6_1024_488                                                                                  FCFP6_1024_488 data-type                                                                                  1083
FCFP6_1024_349                                                                                  FCFP6_1024_349 number of missing values                                                                                  1083
FCFP6_1024_536                                                                                  FCFP6_1024_536 data-type                                                                                  1083
FCFP6_1024_301                                                                                  FCFP6_1024_301 data-type                                                                                  1083
FCFP6_1024_828                                                                                  FCFP6_1024_828 number of missing values                                                                                  1083
FCFP6_1024_170                                                                                  FCFP6_1024_170 number of missing values                                                                                  1083
FCFP6_1024_930                                                                                  FCFP6_1024_930 number of missing values                                                                                  1083
FCFP6_1024_68                                                                                  FCFP6_1024_68 data-type                                                                                  1083
FCFP6_1024_589                                                                                  FCFP6_1024_589 number of missing values                                                                                  1083
FCFP6_1024_146                                                                                  FCFP6_1024_146 data-type                                                                                  1083
FCFP6_1024_561                                                                                  FCFP6_1024_561 number of missing values                                                                                  1083
FCFP6_1024_874                                                                                  FCFP6_1024_874 number of missing values                                                                                  1083
FCFP6_1024_279                                                                                  FCFP6_1024_279 number of missing values                                                                                  1083
FCFP6_1024_962                                                                                  FCFP6_1024_962 number of missing values                                                                                  1083
FCFP6_1024_851                                                                                  FCFP6_1024_851 data-type                                                                                  1083
FCFP6_1024_747                                                                                  FCFP6_1024_747 data-type                                                                                  1083
FCFP6_1024_328                                                                                  FCFP6_1024_328 data-type                                                                                  1083
FCFP6_1024_640                                                                                  FCFP6_1024_640 number of missing values                                                                                  1083
FCFP6_1024_13                                                                                  FCFP6_1024_13 data-type                                                                                  1083
FCFP6_1024_435                                                                                  FCFP6_1024_435 number of missing values                                                                                  1083
FCFP6_1024_81                                                                                  FCFP6_1024_81 data-type                                                                                  1083
FCFP6_1024_815                                                                                  FCFP6_1024_815 number of missing values                                                                                  1083
FCFP6_1024_679                                                                                  FCFP6_1024_679 number of missing values                                                                                  1083
FCFP6_1024_42                                                                                  FCFP6_1024_42 data-type                                                                                  1083
FCFP6_1024_942                                                                                  FCFP6_1024_942 data-type                                                                                  1083
FCFP6_1024_428                                                                                  FCFP6_1024_428 data-type                                                                                  1083
FCFP6_1024_1022                                                                                  FCFP6_1024_1022 data-type                                                                                  1083
FCFP6_1024_363                                                                                  FCFP6_1024_363 data-type                                                                                  1083
FCFP6_1024_696                                                                                  FCFP6_1024_696 data-type                                                                                  1083
FCFP6_1024_160                                                                                  FCFP6_1024_160 data-type                                                                                  1083
FCFP6_1024_360                                                                                  FCFP6_1024_360 data-type                                                                                  1083
FCFP6_1024_619                                                                                  FCFP6_1024_619 data-type                                                                                  1083
FCFP6_1024_760                                                                                  FCFP6_1024_760 data-type                                                                                  1083
FCFP6_1024_527                                                                                  FCFP6_1024_527 data-type                                                                                  1083
FCFP6_1024_333                                                                                  FCFP6_1024_333 number of missing values                                                                                  1083
FCFP6_1024_99                                                                                  FCFP6_1024_99 data-type                                                                                  1083
FCFP6_1024_705                                                                                  FCFP6_1024_705 data-type                                                                                  1083
FCFP6_1024_712                                                                                  FCFP6_1024_712 data-type                                                                                  1083
FCFP6_1024_348                                                                                  FCFP6_1024_348 data-type                                                                                  1083
FCFP6_1024_264                                                                                  FCFP6_1024_264 number of missing values                                                                                  1083
FCFP6_1024_1010                                                                                  FCFP6_1024_1010 data-type                                                                                  1083
FCFP6_1024_522                                                                                  FCFP6_1024_522 data-type                                                                                  1083
FCFP6_1024_513                                                                                  FCFP6_1024_513 data-type                                                                                  1083
FCFP6_1024_508                                                                                  FCFP6_1024_508 data-type                                                                                  1083
FCFP6_1024_519                                                                                  FCFP6_1024_519 data-type                                                                                  1083
FCFP6_1024_790                                                                                  FCFP6_1024_790 number of missing values                                                                                  1083
FCFP6_1024_893                                                                                  FCFP6_1024_893 number of missing values                                                                                  1083
FCFP6_1024_45                                                                                  FCFP6_1024_45 number of missing values                                                                                  1083
FCFP6_1024_245                                                                                  FCFP6_1024_245 number of missing values                                                                                  1083
FCFP6_1024_470                                                                                  FCFP6_1024_470 number of missing values                                                                                  1083
FCFP6_1024_824                                                                                  FCFP6_1024_824 number of missing values                                                                                  1083
FCFP6_1024_99                                                                                  FCFP6_1024_99 number of missing values                                                                                  1083
FCFP6_1024_838                                                                                  FCFP6_1024_838 data-type                                                                                  1083
FCFP6_1024_1019                                                                                  FCFP6_1024_1019 data-type                                                                                  1083
FCFP6_1024_100                                                                                  FCFP6_1024_100 number of missing values                                                                                  1083
FCFP6_1024_855                                                                                  FCFP6_1024_855 data-type                                                                                  1083
FCFP6_1024_481                                                                                  FCFP6_1024_481 number of missing values                                                                                  1083
FCFP6_1024_291                                                                                  FCFP6_1024_291 data-type                                                                                  1083
FCFP6_1024_464                                                                                  FCFP6_1024_464 number of missing values                                                                                  1083
FCFP6_1024_420                                                                                  FCFP6_1024_420 number of missing values                                                                                  1083
FCFP6_1024_239                                                                                  FCFP6_1024_239 data-type                                                                                  1083
FCFP6_1024_101                                                                                  FCFP6_1024_101 data-type                                                                                  1083
FCFP6_1024_517                                                                                  FCFP6_1024_517 number of missing values                                                                                  1083
FCFP6_1024_842                                                                                  FCFP6_1024_842 data-type                                                                                  1083
FCFP6_1024_533                                                                                  FCFP6_1024_533 data-type                                                                                  1083
FCFP6_1024_42                                                                                  FCFP6_1024_42 number of missing values                                                                                  1083
FCFP6_1024_440                                                                                  FCFP6_1024_440 data-type                                                                                  1083
FCFP6_1024_26                                                                                  FCFP6_1024_26 number of missing values                                                                                  1083
FCFP6_1024_179                                                                                  FCFP6_1024_179 number of missing values                                                                                  1083
FCFP6_1024_207                                                                                  FCFP6_1024_207 data-type                                                                                  1083
FCFP6_1024_399                                                                                  FCFP6_1024_399 number of missing values                                                                                  1083
FCFP6_1024_392                                                                                  FCFP6_1024_392 data-type                                                                                  1083
FCFP6_1024_553                                                                                  FCFP6_1024_553 number of missing values                                                                                  1083
FCFP6_1024_775                                                                                  FCFP6_1024_775 data-type                                                                                  1083
FCFP6_1024_236                                                                                  FCFP6_1024_236 number of missing values                                                                                  1083
FCFP6_1024_216                                                                                  FCFP6_1024_216 number of missing values                                                                                  1083
FCFP6_1024_283                                                                                  FCFP6_1024_283 number of missing values                                                                                  1083
FCFP6_1024_927                                                                                  FCFP6_1024_927 number of missing values                                                                                  1083
FCFP6_1024_349                                                                                  FCFP6_1024_349 data-type                                                                                  1083
FCFP6_1024_461                                                                                  FCFP6_1024_461 number of missing values                                                                                  1083
FCFP6_1024_111                                                                                  FCFP6_1024_111 data-type                                                                                  1083
FCFP6_1024_954                                                                                  FCFP6_1024_954 number of missing values                                                                                  1083
FCFP6_1024_356                                                                                  FCFP6_1024_356 data-type                                                                                  1083
FCFP6_1024_653                                                                                  FCFP6_1024_653 data-type                                                                                  1083
FCFP6_1024_68                                                                                  FCFP6_1024_68 number of missing values                                                                                  1083
FCFP6_1024_153                                                                                  FCFP6_1024_153 number of missing values                                                                                  1083
FCFP6_1024_107                                                                                  FCFP6_1024_107 number of missing values                                                                                  1083
FCFP6_1024_710                                                                                  FCFP6_1024_710 data-type                                                                                  1083
FCFP6_1024_752                                                                                  FCFP6_1024_752 data-type                                                                                  1083
FCFP6_1024_546                                                                                  FCFP6_1024_546 data-type                                                                                  1083
FCFP6_1024_253                                                                                  FCFP6_1024_253 number of missing values                                                                                  1083
FCFP6_1024_124                                                                                  FCFP6_1024_124 data-type                                                                                  1083
FCFP6_1024_857                                                                                  FCFP6_1024_857 data-type                                                                                  1083
FCFP6_1024_871                                                                                  FCFP6_1024_871 data-type                                                                                  1083
FCFP6_1024_205                                                                                  FCFP6_1024_205 number of missing values                                                                                  1083
FCFP6_1024_693                                                                                  FCFP6_1024_693 number of missing values                                                                                  1083
FCFP6_1024_634                                                                                  FCFP6_1024_634 data-type                                                                                  1083
FCFP6_1024_215                                                                                  FCFP6_1024_215 data-type                                                                                  1083
FCFP6_1024_779                                                                                  FCFP6_1024_779 number of missing values                                                                                  1083
FCFP6_1024_807                                                                                  FCFP6_1024_807 data-type                                                                                  1083
FCFP6_1024_194                                                                                  FCFP6_1024_194 number of missing values                                                                                  1083
FCFP6_1024_884                                                                                  FCFP6_1024_884 number of missing values                                                                                  1083
FCFP6_1024_376                                                                                  FCFP6_1024_376 number of missing values                                                                                  1083
FCFP6_1024_203                                                                                  FCFP6_1024_203 data-type                                                                                  1083
FCFP6_1024_354                                                                                  FCFP6_1024_354 number of missing values                                                                                  1083
FCFP6_1024_614                                                                                  FCFP6_1024_614 number of missing values                                                                                  1083
FCFP6_1024_506                                                                                  FCFP6_1024_506 number of missing values                                                                                  1083
FCFP6_1024_574                                                                                  FCFP6_1024_574 number of missing values                                                                                  1083
FCFP6_1024_691                                                                                  FCFP6_1024_691 data-type                                                                                  1083
FCFP6_1024_1                                                                                  FCFP6_1024_1 data-type                                                                                  1083
FCFP6_1024_765                                                                                  FCFP6_1024_765 data-type                                                                                  1083
FCFP6_1024_208                                                                                  FCFP6_1024_208 data-type                                                                                  1083
FCFP6_1024_384                                                                                  FCFP6_1024_384 number of missing values                                                                                  1083
FCFP6_1024_220                                                                                  FCFP6_1024_220 data-type                                                                                  1083
FCFP6_1024_180                                                                                  FCFP6_1024_180 number of missing values                                                                                  1083
FCFP6_1024_283                                                                                  FCFP6_1024_283 data-type                                                                                  1083
FCFP6_1024_461                                                                                  FCFP6_1024_461 data-type                                                                                  1083
FCFP6_1024_261                                                                                  FCFP6_1024_261 data-type                                                                                  1083
FCFP6_1024_752                                                                                  FCFP6_1024_752 number of missing values                                                                                  1083
FCFP6_1024_803                                                                                  FCFP6_1024_803 data-type                                                                                  1083
FCFP6_1024_52                                                                                  FCFP6_1024_52 number of missing values                                                                                  1083
FCFP6_1024_825                                                                                  FCFP6_1024_825 number of missing values                                                                                  1083
FCFP6_1024_1011                                                                                  FCFP6_1024_1011 number of missing values                                                                                  1083
FCFP6_1024_963                                                                                  FCFP6_1024_963 data-type                                                                                  1083
FCFP6_1024_829                                                                                  FCFP6_1024_829 number of missing values                                                                                  1083
FCFP6_1024_630                                                                                  FCFP6_1024_630 data-type                                                                                  1083
FCFP6_1024_681                                                                                  FCFP6_1024_681 number of missing values                                                                                  1083
FCFP6_1024_429                                                                                  FCFP6_1024_429 number of missing values                                                                                  1083
FCFP6_1024_988                                                                                  FCFP6_1024_988 number of missing values                                                                                  1083
FCFP6_1024_497                                                                                  FCFP6_1024_497 data-type                                                                                  1083
FCFP6_1024_773                                                                                  FCFP6_1024_773 data-type                                                                                  1083
FCFP6_1024_930                                                                                  FCFP6_1024_930 data-type                                                                                  1083
FCFP6_1024_927                                                                                  FCFP6_1024_927 data-type                                                                                  1083
FCFP6_1024_680                                                                                  FCFP6_1024_680 data-type                                                                                  1083
FCFP6_1024_262                                                                                  FCFP6_1024_262 data-type                                                                                  1083
FCFP6_1024_415                                                                                  FCFP6_1024_415 data-type                                                                                  1083
FCFP6_1024_644                                                                                  FCFP6_1024_644 number of missing values                                                                                  1083
FCFP6_1024_21                                                                                  FCFP6_1024_21 data-type                                                                                  1083
FCFP6_1024_784                                                                                  FCFP6_1024_784 data-type                                                                                  1083
FCFP6_1024_117                                                                                  FCFP6_1024_117 data-type                                                                                  1083
FCFP6_1024_354                                                                                  FCFP6_1024_354 data-type                                                                                  1083
FCFP6_1024_33                                                                                  FCFP6_1024_33 data-type                                                                                  1083
FCFP6_1024_7                                                                                  FCFP6_1024_7 data-type                                                                                  1083
FCFP6_1024_77                                                                                  FCFP6_1024_77 number of missing values                                                                                  1083
FCFP6_1024_799                                                                                  FCFP6_1024_799 number of missing values                                                                                  1083
FCFP6_1024_290                                                                                  FCFP6_1024_290 data-type                                                                                  1083
FCFP6_1024_242                                                                                  FCFP6_1024_242 data-type                                                                                  1083
FCFP6_1024_83                                                                                  FCFP6_1024_83 number of missing values                                                                                  1083
FCFP6_1024_911                                                                                  FCFP6_1024_911 number of missing values                                                                                  1083
FCFP6_1024_638                                                                                  FCFP6_1024_638 number of missing values                                                                                  1083
FCFP6_1024_763                                                                                  FCFP6_1024_763 number of missing values                                                                                  1083
FCFP6_1024_966                                                                                  FCFP6_1024_966 data-type                                                                                  1083
FCFP6_1024_478                                                                                  FCFP6_1024_478 data-type                                                                                  1083
FCFP6_1024_977                                                                                  FCFP6_1024_977 data-type                                                                                  1083
FCFP6_1024_41                                                                                  FCFP6_1024_41 number of missing values                                                                                  1083
FCFP6_1024_669                                                                                  FCFP6_1024_669 number of missing values                                                                                  1083
FCFP6_1024_97                                                                                  FCFP6_1024_97 data-type                                                                                  1083
FCFP6_1024_967                                                                                  FCFP6_1024_967 data-type                                                                                  1083
FCFP6_1024_798                                                                                  FCFP6_1024_798 data-type                                                                                  1083
FCFP6_1024_637                                                                                  FCFP6_1024_637 number of missing values                                                                                  1083
FCFP6_1024_515                                                                                  FCFP6_1024_515 number of missing values                                                                                  1083
FCFP6_1024_500                                                                                  FCFP6_1024_500 data-type                                                                                  1083
FCFP6_1024_681                                                                                  FCFP6_1024_681 data-type                                                                                  1083
FCFP6_1024_688                                                                                  FCFP6_1024_688 number of missing values                                                                                  1083
FCFP6_1024_325                                                                                  FCFP6_1024_325 number of missing values                                                                                  1083
FCFP6_1024_498                                                                                  FCFP6_1024_498 number of missing values                                                                                  1083
FCFP6_1024_632                                                                                  FCFP6_1024_632 number of missing values                                                                                  1083
FCFP6_1024_181                                                                                  FCFP6_1024_181 number of missing values                                                                                  1083
FCFP6_1024_248                                                                                  FCFP6_1024_248 data-type                                                                                  1083
FCFP6_1024_352                                                                                  FCFP6_1024_352 data-type                                                                                  1083
MEDIAN_PXC50                                                                                  MEDIAN_PXC50 data-type                                                                                  1083
FCFP6_1024_480                                                                                  FCFP6_1024_480 number of missing values                                                                                  1083
FCFP6_1024_583                                                                                  FCFP6_1024_583 number of missing values                                                                                  1083
FCFP6_1024_748                                                                                  FCFP6_1024_748 data-type                                                                                  1083
FCFP6_1024_201                                                                                  FCFP6_1024_201 data-type                                                                                  1083
FCFP6_1024_940                                                                                  FCFP6_1024_940 number of missing values                                                                                  1083
FCFP6_1024_181                                                                                  FCFP6_1024_181 data-type                                                                                  1083
FCFP6_1024_543                                                                                  FCFP6_1024_543 data-type                                                                                  1083
FCFP6_1024_8                                                                                  FCFP6_1024_8 number of missing values                                                                                  1083
FCFP6_1024_650                                                                                  FCFP6_1024_650 number of missing values                                                                                  1083
FCFP6_1024_12                                                                                  FCFP6_1024_12 number of missing values                                                                                  1083
FCFP6_1024_789                                                                                  FCFP6_1024_789 data-type                                                                                  1083
FCFP6_1024_658                                                                                  FCFP6_1024_658 number of missing values                                                                                  1083
FCFP6_1024_714                                                                                  FCFP6_1024_714 number of missing values                                                                                  1083
FCFP6_1024_550                                                                                  FCFP6_1024_550 data-type                                                                                  1083
FCFP6_1024_860                                                                                  FCFP6_1024_860 number of missing values                                                                                  1083
FCFP6_1024_486                                                                                  FCFP6_1024_486 data-type                                                                                  1083
FCFP6_1024_67                                                                                  FCFP6_1024_67 data-type                                                                                  1083
FCFP6_1024_47                                                                                  FCFP6_1024_47 data-type                                                                                  1083
FCFP6_1024_197                                                                                  FCFP6_1024_197 number of missing values                                                                                  1083
FCFP6_1024_673                                                                                  FCFP6_1024_673 data-type                                                                                  1083
FCFP6_1024_1006                                                                                  FCFP6_1024_1006 number of missing values                                                                                  1083
FCFP6_1024_796                                                                                  FCFP6_1024_796 data-type                                                                                  1083
FCFP6_1024_252                                                                                  FCFP6_1024_252 data-type                                                                                  1083
FCFP6_1024_570                                                                                  FCFP6_1024_570 data-type                                                                                  1083
FCFP6_1024_622                                                                                  FCFP6_1024_622 data-type                                                                                  1083
FCFP6_1024_185                                                                                  FCFP6_1024_185 data-type                                                                                  1083
FCFP6_1024_137                                                                                  FCFP6_1024_137 number of missing values                                                                                  1083
FCFP6_1024_763                                                                                  FCFP6_1024_763 data-type                                                                                  1083
FCFP6_1024_422                                                                                  FCFP6_1024_422 number of missing values                                                                                  1083
FCFP6_1024_9                                                                                  FCFP6_1024_9 data-type                                                                                  1083
FCFP6_1024_489                                                                                  FCFP6_1024_489 data-type                                                                                  1083
FCFP6_1024_563                                                                                  FCFP6_1024_563 number of missing values                                                                                  1083
FCFP6_1024_495                                                                                  FCFP6_1024_495 number of missing values                                                                                  1083
FCFP6_1024_840                                                                                  FCFP6_1024_840 number of missing values                                                                                  1083
FCFP6_1024_23                                                                                  FCFP6_1024_23 data-type                                                                                  1083
FCFP6_1024_282                                                                                  FCFP6_1024_282 data-type                                                                                  1083
