Result of /data/leuven/370/vsc37064/new_queries_named_graph_join_order/query_37.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
workTitle                                                                         authorName                                                                        implementationName
Beyond Graph Neural Networks with Lifted Relational Neural Networks                                                                                  Filip Zelezny                                                                                  implemenation of Beyond Graph Neural Networks with Lifted Relational Neural Networks
Beyond Graph Neural Networks with Lifted Relational Neural Networks                                                                                  Gustav Sourek                                                                                  implemenation of Beyond Graph Neural Networks with Lifted Relational Neural Networks
Cockpit: A Practical Debugging Tool for the Training of Deep Neural Networks                                                                                  Philipp Hennig                                                                                  implemenation of Cockpit: A Practical Debugging Tool for the Training of Deep Neural Networks
Cockpit: A Practical Debugging Tool for the Training of Deep Neural Networks                                                                                  Felix Dangel                                                                                  implemenation of Cockpit: A Practical Debugging Tool for the Training of Deep Neural Networks
Cockpit: A Practical Debugging Tool for the Training of Deep Neural Networks                                                                                  Frank Schneider                                                                                  implemenation of Cockpit: A Practical Debugging Tool for the Training of Deep Neural Networks
Convolutional Neural Network Interpretability with General Pattern Theory                                                                                  Guan Cuntai                                                                                  implemenation of Convolutional Neural Network Interpretability with General Pattern Theory
Convolutional Neural Network Interpretability with General Pattern Theory                                                                                  Erico Tjoa                                                                                  implemenation of Convolutional Neural Network Interpretability with General Pattern Theory
Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks                                                                                  H. A. W. M. Tiddens                                                                                  implemenation of Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks
Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks                                                                                  M. de Bruijne                                                                                  implemenation of Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks
Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks                                                                                  R. Selvan                                                                                  implemenation of Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks
Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks                                                                                  A. Garcia-Uceda                                                                                  implemenation of Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks
Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks                                                                                  Z. Saghir                                                                                  implemenation of Automatic airway segmentation from Computed Tomography using robust and efficient 3-D convolutional neural networks
Convolutional neural networks for detecting challenging cases in cloud masking using Sentinel-2 imagery                                                                                  Vassilia Karathanassi                                                                                  implemenation of Convolutional neural networks for detecting challenging cases in cloud masking using Sentinel-2 imagery
Convolutional neural networks for detecting challenging cases in cloud masking using Sentinel-2 imagery                                                                                  Viktoria Kristollari                                                                                  implemenation of Convolutional neural networks for detecting challenging cases in cloud masking using Sentinel-2 imagery
Content-Aware Convolutional Neural Networks                                                                                  Kui Jia                                                                                  implemenation of Content-Aware Convolutional Neural Networks
Content-Aware Convolutional Neural Networks                                                                                  Jian Chen                                                                                  implemenation of Content-Aware Convolutional Neural Networks
Content-Aware Convolutional Neural Networks                                                                                  Jingdong Wang                                                                                  implemenation of Content-Aware Convolutional Neural Networks
Content-Aware Convolutional Neural Networks                                                                                  Mingkui Tan                                                                                  implemenation of Content-Aware Convolutional Neural Networks
Content-Aware Convolutional Neural Networks                                                                                  Yong Guo                                                                                  implemenation of Content-Aware Convolutional Neural Networks
Content-Aware Convolutional Neural Networks                                                                                  Yaofo Chen                                                                                  implemenation of Content-Aware Convolutional Neural Networks
Convolutional Neural Network Hyperparameters optimization for Facial Emotion Recognition                                                                                  Ovidiu Grigore                                                                                  implemenation of Convolutional Neural Network Hyperparameters optimization for Facial Emotion Recognition
Convolutional Neural Network Hyperparameters optimization for Facial Emotion Recognition                                                                                  Adrian Vulpe-Grigorași                                                                                  implemenation of Convolutional Neural Network Hyperparameters optimization for Facial Emotion Recognition
Crop Rotation Modeling for Deep Learning-Based Parcel Classification from Satellite Time Series                                                                                  Loic Landrieu                                                                                  implemenation of Crop Rotation Modeling for Deep Learning-Based Parcel Classification from Satellite Time Series
Crop Rotation Modeling for Deep Learning-Based Parcel Classification from Satellite Time Series                                                                                  Félix Quinton                                                                                  implemenation of Crop Rotation Modeling for Deep Learning-Based Parcel Classification from Satellite Time Series
Collapsed Variational Bounds for Bayesian Neural Networks                                                                                  Richard Turner                                                                                  implemenation of Collapsed Variational Bounds for Bayesian Neural Networks
Collapsed Variational Bounds for Bayesian Neural Networks                                                                                  Marcin Tomczak                                                                                  implemenation of Collapsed Variational Bounds for Bayesian Neural Networks
Collapsed Variational Bounds for Bayesian Neural Networks                                                                                  Siddharth Swaroop                                                                                  implemenation of Collapsed Variational Bounds for Bayesian Neural Networks
Collapsed Variational Bounds for Bayesian Neural Networks                                                                                  Andrew Foong                                                                                  implemenation of Collapsed Variational Bounds for Bayesian Neural Networks
Bimodal Distributed Binarized Neural Networks                                                                                  Avi Mendelson                                                                                  implemenation of Bimodal Distributed Binarized Neural Networks
Bimodal Distributed Binarized Neural Networks                                                                                  Chaim Baskin                                                                                  implemenation of Bimodal Distributed Binarized Neural Networks
Bimodal Distributed Binarized Neural Networks                                                                                  Brian Chmiel                                                                                  implemenation of Bimodal Distributed Binarized Neural Networks
Bimodal Distributed Binarized Neural Networks                                                                                  Moshe Kimhi                                                                                  implemenation of Bimodal Distributed Binarized Neural Networks
Bimodal Distributed Binarized Neural Networks                                                                                  Tal Rozen                                                                                  implemenation of Bimodal Distributed Binarized Neural Networks
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks                                                                                  Xueqi Cheng                                                                                  implemenation of Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks                                                                                  Bingbing Xu                                                                                  implemenation of Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks                                                                                  HuaWei Shen                                                                                  implemenation of Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks                                                                                  Zidong Wang                                                                                  implemenation of Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks                                                                                  Xiaoqian Sun                                                                                  implemenation of Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks
Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks                                                                                  Wendong Bi                                                                                  implemenation of Company-as-Tribe: Company Financial Risk Assessment on Tribe-Style Graph with Hierarchical Graph Neural Networks
CS-TGN: Community Search via Temporal Graph Neural Networks                                                                                  Ali Behrouz                                                                                  implemenation of CS-TGN: Community Search via Temporal Graph Neural Networks
CS-TGN: Community Search via Temporal Graph Neural Networks                                                                                  Farnoosh Hashemi                                                                                  implemenation of CS-TGN: Community Search via Temporal Graph Neural Networks
CS-TGN: Community Search via Temporal Graph Neural Networks                                                                                  Milad Rezaei Hajidehi                                                                                  implemenation of CS-TGN: Community Search via Temporal Graph Neural Networks
Certified Robust Neural Networks: Generalization and Corruption Resistance                                                                                  Bart Van Parys                                                                                  implemenation of Certified Robust Neural Networks: Generalization and Corruption Resistance
Certified Robust Neural Networks: Generalization and Corruption Resistance                                                                                  Amine Bennouna                                                                                  implemenation of Certified Robust Neural Networks: Generalization and Corruption Resistance
Certified Robust Neural Networks: Generalization and Corruption Resistance                                                                                  Ryan Lucas                                                                                  implemenation of Certified Robust Neural Networks: Generalization and Corruption Resistance
Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks                                                                                  Faez Ahmed                                                                                  implemenation of Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks
Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks                                                                                  Matthew Jones                                                                                  implemenation of Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks
Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks                                                                                  Amin Heyrani Nobari                                                                                  implemenation of Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks
Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks                                                                                  Suhas Kodali                                                                                  implemenation of Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks
Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks                                                                                  Justin Rey                                                                                  implemenation of Conformal Predictions Enhanced Expert-guided Meshing with Graph Neural Networks
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Frank Hutter                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Katharina Eggensperger                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Lukas Dominique Josef Fiederer                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Tonio Ball                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Jost Tobias Springenberg                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Martin Glasstetter                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Michael Tangermann                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Robin Tibor Schirrmeister                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep learning with convolutional neural networks for EEG decoding and visualization                                                                                  Wolfram Burgard                                                                                  implemenation of Deep learning with convolutional neural networks for EEG decoding and visualization
Deep Learning as a Mixed Convex-Combinatorial Optimization Problem                                                                                  Abram L. Friesen                                                                                  implemenation of Deep Learning as a Mixed Convex-Combinatorial Optimization Problem
Deep Learning as a Mixed Convex-Combinatorial Optimization Problem                                                                                  Pedro Domingos                                                                                  implemenation of Deep Learning as a Mixed Convex-Combinatorial Optimization Problem
Efficient and accurate inversion of multiple scattering with deep learning                                                                                  Ulugbek S. Kamilov                                                                                  implemenation of Efficient and accurate inversion of multiple scattering with deep learning
Efficient and accurate inversion of multiple scattering with deep learning                                                                                  Yu Sun                                                                                  implemenation of Efficient and accurate inversion of multiple scattering with deep learning
Efficient and accurate inversion of multiple scattering with deep learning                                                                                  Zhihao Xia                                                                                  implemenation of Efficient and accurate inversion of multiple scattering with deep learning
Deep Learning for Sentiment Analysis : A Survey                                                                                  Bing Liu                                                                                  implemenation of Deep Learning for Sentiment Analysis : A Survey
Deep Learning for Sentiment Analysis : A Survey                                                                                  Lei Zhang                                                                                  implemenation of Deep Learning for Sentiment Analysis : A Survey
Deep Learning for Sentiment Analysis : A Survey                                                                                  Shuai Wang                                                                                  implemenation of Deep Learning for Sentiment Analysis : A Survey
Deep Neural Networks for Bot Detection                                                                                  Sneha Kudugunta                                                                                  implemenation of Deep Neural Networks for Bot Detection
Deep Neural Networks for Bot Detection                                                                                  Emilio Ferrara                                                                                  implemenation of Deep Neural Networks for Bot Detection
Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment                                                                                  Klaus-Robert Müller                                                                                  implemenation of Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment
Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment                                                                                  Wojciech Samek                                                                                  implemenation of Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment
Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment                                                                                  Dominique Maniry                                                                                  implemenation of Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment
Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment                                                                                  Sebastian Bosse                                                                                  implemenation of Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment
Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment                                                                                  Thomas Wiegand                                                                                  implemenation of Deep Neural Networks for No-Reference and Full-Reference Image Quality Assessment
Deep UQ: Learning deep neural network surrogate models for high dimensional uncertainty quantification                                                                                  Ilias Bilionis                                                                                  implemenation of Deep UQ: Learning deep neural network surrogate models for high dimensional uncertainty quantification
Deep UQ: Learning deep neural network surrogate models for high dimensional uncertainty quantification                                                                                  Rohit Tripathy                                                                                  implemenation of Deep UQ: Learning deep neural network surrogate models for high dimensional uncertainty quantification
Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models                                                                                  Chris B. Schaffer                                                                                  implemenation of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models
Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models                                                                                  Linjing Fang                                                                                  implemenation of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models
Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models                                                                                  Mohammad Haft-Javaherian                                                                                  implemenation of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models
Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models                                                                                  Nozomi Nishimura                                                                                  implemenation of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models
Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models                                                                                  Victorine Muse                                                                                  implemenation of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models
Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models                                                                                  Mert R. Sabuncu                                                                                  implemenation of Deep convolutional neural networks for segmenting 3D in vivo multiphoton images of vasculature in Alzheimer disease mouse models
DeepCCI: End-to-end Deep Learning for Chemical-Chemical Interaction Prediction                                                                                  Sunyoung Kwon                                                                                  implemenation of DeepCCI: End-to-end Deep Learning for Chemical-Chemical Interaction Prediction
DeepCCI: End-to-end Deep Learning for Chemical-Chemical Interaction Prediction                                                                                  Sungroh Yoon                                                                                  implemenation of DeepCCI: End-to-end Deep Learning for Chemical-Chemical Interaction Prediction
Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification                                                                                  Liang Zheng                                                                                  implemenation of Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification
Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification                                                                                  Zhedong Zheng                                                                                  implemenation of Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification
Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification                                                                                  Zhun Zhong                                                                                  implemenation of Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification
Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification                                                                                  Qingji Guan                                                                                  implemenation of Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification
Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification                                                                                  Yaping Huang                                                                                  implemenation of Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification
Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification                                                                                  Yi Yang                                                                                  implemenation of Diagnose like a Radiologist: Attention Guided Convolutional Neural Network for Thorax Disease Classification
Distilling a Neural Network Into a Soft Decision Tree                                                                                  Geoffrey Hinton                                                                                  implemenation of Distilling a Neural Network Into a Soft Decision Tree
Distilling a Neural Network Into a Soft Decision Tree                                                                                  Nicholas Frosst                                                                                  implemenation of Distilling a Neural Network Into a Soft Decision Tree
DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks                                                                                  Sen Wang                                                                                  implemenation of DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks
DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks                                                                                  Niki Trigoni                                                                                  implemenation of DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks
DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks                                                                                  Ronald Clark                                                                                  implemenation of DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks
DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks                                                                                  Hongkai Wen                                                                                  implemenation of DeepVO: Towards End-to-End Visual Odometry with Deep Recurrent Convolutional Neural Networks
DeepXplore: Automated Whitebox Testing of Deep Learning Systems                                                                                  Kexin Pei                                                                                  implemenation of DeepXplore: Automated Whitebox Testing of Deep Learning Systems
DeepXplore: Automated Whitebox Testing of Deep Learning Systems                                                                                  Yinzhi Cao                                                                                  implemenation of DeepXplore: Automated Whitebox Testing of Deep Learning Systems
DeepXplore: Automated Whitebox Testing of Deep Learning Systems                                                                                  Junfeng Yang                                                                                  implemenation of DeepXplore: Automated Whitebox Testing of Deep Learning Systems
DeepXplore: Automated Whitebox Testing of Deep Learning Systems                                                                                  Suman Jana                                                                                  implemenation of DeepXplore: Automated Whitebox Testing of Deep Learning Systems
Data-driven HR - Résumé Analysis Based on Natural Language Processing and Machine Learning                                                                                  Karsten Schmidt                                                                                  implemenation of Data-driven HR - Résumé Analysis Based on Natural Language Processing and Machine Learning
Data-driven HR - Résumé Analysis Based on Natural Language Processing and Machine Learning                                                                                  Leo Kotschenreuther                                                                                  implemenation of Data-driven HR - Résumé Analysis Based on Natural Language Processing and Machine Learning
Data-driven HR - Résumé Analysis Based on Natural Language Processing and Machine Learning                                                                                  Tim Zimmermann                                                                                  implemenation of Data-driven HR - Résumé Analysis Based on Natural Language Processing and Machine Learning
DeepFool: a simple and accurate method to fool deep neural networks                                                                                  Seyed-Mohsen Moosavi-Dezfooli                                                                                  implemenation of DeepFool: a simple and accurate method to fool deep neural networks
DeepFool: a simple and accurate method to fool deep neural networks                                                                                  Alhussein Fawzi                                                                                  implemenation of DeepFool: a simple and accurate method to fool deep neural networks
DeepFool: a simple and accurate method to fool deep neural networks                                                                                  Pascal Frossard                                                                                  implemenation of DeepFool: a simple and accurate method to fool deep neural networks
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  Song Han                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  Huizi Mao                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  William J. Dally                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  Jing Pu                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  Mark A. Horowitz                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  Xingyu Liu                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
EIE: Efficient Inference Engine on Compressed Deep Neural Network                                                                                  Ardavan Pedram                                                                                  implemenation of EIE: Efficient Inference Engine on Compressed Deep Neural Network
Enabling My Robot To Play Pictionary : Recurrent Neural Networks For Sketch Recognition                                                                                  Ravi Kiran Sarvadevabhatla                                                                                  implemenation of Enabling My Robot To Play Pictionary : Recurrent Neural Networks For Sketch Recognition
Enabling My Robot To Play Pictionary : Recurrent Neural Networks For Sketch Recognition                                                                                  Jogendra Kundu                                                                                  implemenation of Enabling My Robot To Play Pictionary : Recurrent Neural Networks For Sketch Recognition
Enabling My Robot To Play Pictionary : Recurrent Neural Networks For Sketch Recognition                                                                                  Babu R. Venkatesh                                                                                  implemenation of Enabling My Robot To Play Pictionary : Recurrent Neural Networks For Sketch Recognition
Efficient Convolutional Neural Networks for Pixelwise Classification on Heterogeneous Hardware Systems                                                                                  Fabian Tschopp                                                                                  implemenation of Efficient Convolutional Neural Networks for Pixelwise Classification on Heterogeneous Hardware Systems
Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation                                                                                  Bohyung Han                                                                                  implemenation of Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation
Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation                                                                                  Hyeonwoo Noh                                                                                  implemenation of Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation
Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation                                                                                  Seunghoon Hong                                                                                  implemenation of Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation
DELIMIT PyTorch - An extension for Deep Learning in Diffusion Imaging                                                                                  Simon Koppers                                                                                  implemenation of DELIMIT PyTorch - An extension for Deep Learning in Diffusion Imaging
DELIMIT PyTorch - An extension for Deep Learning in Diffusion Imaging                                                                                  Dorit Merhof                                                                                  implemenation of DELIMIT PyTorch - An extension for Deep Learning in Diffusion Imaging
Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?                                                                                  Frédéric Champagnat                                                                                  implemenation of Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?
Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?                                                                                  Marcela Carvalho                                                                                  implemenation of Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?
Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?                                                                                  Bertrand Le Saux                                                                                  implemenation of Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?
Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?                                                                                  Pauline Trouvé-Peloux                                                                                  implemenation of Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?
Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?                                                                                  Andrés Almansa                                                                                  implemenation of Deep Depth from Defocus: how can defocus blur improve 3D estimation using dense neural networks?
